entrez,GSM304508,GSM304509,GSM304510,GSM304511,GSM304512,GSM304513,GSM304514,GSM304515,GSM304516,GSM304517,GSM304518,GSM304519
HIST1H4K,0.347038766,0.240925977,0.346701713,0.585199254,0.308830735,0.621478956,-0.364004799,-0.233334898,-0.597792449,-0.387589822,0.006604465,-0.083091882
DDX52,0.099755537,-0.056926441,0.015355599,0.046078465,0.058279742,-0.021937887,-0.129850204,-0.049088763,0.072656018,-0.139175217,-0.403238178,-0.083654566
ABT1,-0.097012203,-0.029658552,-0.107510358,-0.101297844,-0.156912707,0.006554371,-0.099782542,0.131307566,0.033129302,0.145719512,-0.227074667,0.0284294
PEX19,-0.136212594,0.092599729,0.006668593,0.433003795,-0.173076808,0.353505739,-0.371455178,0.122810962,-0.31254146,0.019009067,-0.42526208,0.014802858
UPK2,-0.352612841,0.354587472,-0.252172148,0.130358623,-0.34161685,0.265412514,-0.274477987,0.392695268,-0.261552618,0.237242429,-0.010298575,0.392882351
NET1,-0.153760787,-0.026804132,-0.203323415,0.14898505,-0.154968506,0.116948913,-0.367359635,0.058628904,-0.340908431,-0.079687908,-0.495531336,0.013226656
HAP1,0.057359446,-0.033637815,0.018533027,0.057711356,0.029660755,0.01987991,-0.052445527,0.024117449,0.091662715,-0.072641375,0.185739654,-0.003454458
ADRBK1,-0.041695234,0.186392721,0.072384881,0.061844552,-0.078473451,0.058788609,0.066237261,0.226329136,0.105745497,0.11910964,0.145513699,0.194409531
TAS2R3,-0.287057253,0.224436588,-0.212009339,0.145725384,-0.203261226,0.116354775,-0.192889518,0.24237844,-0.231564387,0.230242756,-0.121918852,0.204563286
ARFGAP1,0.069482753,-0.222495493,-0.152056853,-0.05746607,0.070226728,-0.061724357,-0.080003843,0.01616784,0.023065046,-0.079149503,-0.145935927,-0.1865193
MYO3A,-0.405655322,0.559543004,-0.190466494,0.176791624,-0.330071554,0.351483449,-0.192845682,0.344997746,-0.189957377,0.449768462,-0.166324476,0.453341731
CENPN,0.010128773,0.093686447,-0.216104958,0.079815139,-0.103501621,0.149382993,-0.359819853,-0.087472897,0.07086388,0.151730961,-0.102682359,0.00856234
RPS17,-0.715835232,0.970083859,-0.475677495,1.325727413,-0.975562962,1.39916832,-0.486028224,0.369588926,-0.685557247,0.816120853,-0.30965223,0.227274347
NTNG1,-0.225468776,0.286370153,-0.085054623,0.426964844,-0.180550844,0.365352648,-0.14377158,0.144170506,-0.118930738,0.437718115,-0.084177603,0.303176434
UQCRFS1,-0.10005144,0.073909313,-0.202813187,0.183112192,-0.206954354,0.149682835,-0.404629617,0.003493254,-0.136518395,0.089100728,-0.124006659,-0.013578893
SMG7,-0.065913003,-0.038019759,-0.090075173,0.187206291,-0.10654893,0.00912572,-0.24138716,0.034309395,-0.093401226,-0.03079187,-0.115958998,-0.081099045
LDHD,-0.098901827,-0.03918183,0.035757297,-0.017606412,0.012070543,0.077006591,-0.06328094,0.157968446,0.015260191,0.159820407,-0.124684109,0.011631652
MARCH7,-0.007851618,0.142065235,0.09009578,0.456277037,-0.056044776,0.098120713,-0.386827411,0.097537819,-0.438635453,0.058221507,-0.438056853,-0.017195014
C16orf65,0.086291177,0.228420274,0.192058205,0.218283648,-0.0175651,0.032524708,0.137745578,0.33826314,-0.114862979,0.245462512,0.153840734,0.216834131
DUSP2,0.079569662,-0.091324915,-0.813661001,-0.940250431,-0.142406303,-0.215833136,-0.000139074,0.125302419,0.495261016,0.353159626,0.096671267,-0.073057869
SACM1L,0.034324418,0.093552043,0.032183465,0.383634138,-0.059789055,0.207401931,-0.277890607,0.027483392,-0.204570726,0.114525374,-0.958963931,-0.068237357
C1orf131,0.072684068,-0.013529453,-0.229527974,-0.099347228,-0.01299588,0.00492963,-0.328203809,-0.115899396,-0.117763671,-0.001744962,-0.486726977,0.017062787
MPPED1,0.189865221,-0.016939273,0.118536518,0.065068116,0.177657388,-0.100644556,0.047453671,-0.181147444,0.0677281,-0.087113386,0.002937007,-0.163295834
AKAP11,0.013774984,0.165946561,0.042563321,-0.105063801,0.078349475,-0.106789466,0.037992536,0.088132426,0.001860964,0.052050609,-0.118856203,0.078300923
DNM1,0.25528252,0.259312503,0.112486519,-0.03354447,0.23348501,0.07003476,0.183038077,-0.065268881,0.050156634,-0.121363589,0.180791448,-0.065492153
TTLL5,-0.374837125,0.330107156,0.141957467,0.275421269,-0.109461938,0.008018962,-0.188274953,0.203919408,0.086379457,0.385108892,-0.243416388,0.318888655
ZNF202,-0.242502847,0.232326523,-0.203416334,-0.00825684,-0.161421982,-0.025756555,-0.126860358,0.2017936,-0.329215825,0.133902738,-0.159718243,0.069844235
CAPN3,-0.018682391,0.134255578,0.049732404,0.027260107,-0.019631973,0.095944179,0.010390141,0.069608329,-0.005211854,0.086844051,0.079771751,-0.028628905
LOC134147,0.036126116,-0.034328286,0.033598008,0.329939535,-0.043612177,0.180393177,-0.056763543,0.078251333,0.063478274,0.1055287,-0.194268076,-0.114808832
XDH,-0.064525645,0.150813113,0.023827559,0.101096602,-0.105571362,0.070779718,-0.020263042,0.186008668,-0.050621574,0.134918575,0.050911685,0.10031676
EXOD1,-0.086459428,0.139794728,-0.150394143,-0.025023577,-0.030382298,0.029416372,-0.042155066,0.07557726,-0.087544599,0.065933707,-0.14152822,0.072204653
SLC6A17,0.281744222,0.043353501,0.104887359,-0.144868486,0.157139817,-0.077834279,0.16367939,-0.035374925,0.192728064,-0.104105173,0.593925126,0.0499619
BCL2L10,0.170875863,-0.179749105,0.246288799,-0.041901046,0.251999641,-0.184839989,0.191710975,-0.158042772,0.164767968,-0.121937467,0.094464131,-0.134750292
EEF1D,0.229723872,0.073711416,0.052139873,0.051197467,-0.00688201,0.016563023,0.195951494,-0.034397715,0.053447465,0.030858393,0.269366044,-0.221339321
TARSL1,-0.096783018,-0.058721521,-0.286932696,0.037858848,-0.201586652,0.357546485,-0.320341507,-0.059866934,-0.012653156,0.170452049,-0.078255502,-0.008474469
DDEF1IT1,-0.581674939,0.369364078,0.587065506,1.291512066,-0.526407822,0.13082012,-0.150392038,0.51845216,-0.633372887,0.194706882,-0.231582544,0.435345147
LRRTM2,-0.11800334,0.193999971,-0.076830746,0.269625488,-0.149470707,0.150889319,-0.0682252,0.412027116,-0.106986549,0.159508691,0.057556908,0.103683072
IRS1,0.197264148,-0.2022507,-0.072350231,-0.114316216,0.134713893,-0.085476455,-0.059256365,-0.082309295,-0.055921599,-0.158695985,0.048337089,-0.116135199
KIAA0247,0.240555439,-0.057870751,0.114794727,0.073872127,0.163654328,-0.042721194,0.02865151,-0.008431396,0.071742065,-0.074998363,0.324980733,-0.041462975
TFB1M,0.099952147,-0.215937316,0.008875832,-0.072653912,0.091448994,-0.14468171,-0.173305875,-0.149447212,0.00938957,-0.092412802,0.007476756,-0.116936999
OR4A16,0.012576292,0.03267132,-0.092121878,0.098122284,0.017121741,-0.12145629,-0.101102021,0.103405047,-0.054224074,-0.015511846,0.08570579,-0.04409897
MT1M,-0.017849181,-0.233671897,-0.160144212,-0.15427849,-0.060667699,-0.242798136,-0.073039384,-0.2161289,0.217824719,0.143674903,0.200426019,-0.08686714
TSSK6,-0.311479581,0.4438126,-0.337480485,0.365308925,-0.295877305,0.186781483,-0.414338631,0.308548252,-0.243547849,0.409817933,-0.10996281,0.138283251
LRP1,-0.148319726,0.191804144,-0.14660216,0.340795473,-0.145744235,0.036738119,-0.336713129,0.350454314,-0.231102563,0.097398286,-0.174399812,-0.021947042
MRPS27,-0.106175608,0.033170276,-0.308164551,-0.051677215,-0.135444291,0.087280624,-0.139285431,0.085308209,-0.095510626,0.024991856,0.026622078,-0.108766026
ZNF134,0.125669904,-0.207543627,0.127799907,-0.035333612,0.106209392,-0.271844191,-0.039578609,-0.17991122,-0.009687344,-0.208016446,0.098682673,-0.34210817
GABPA,0.076991524,0.044807105,0.167162961,0.233720763,0.116984376,0.005222542,-0.160366872,0.031697166,-0.287516475,-0.06673255,-0.41796206,-0.017431985
AURKA,0.1854976,0.078608266,-0.02321248,-0.023183836,0.103946597,-0.032356625,0.032290638,0.037519836,-0.202357701,-0.250857855,0.129241133,-0.107827124
DMPK,0.010648607,-0.134317128,0.052006606,-0.010237396,0.042915997,-0.16110209,0.007215982,0.044950573,-0.094349715,0.009733361,0.038891928,-0.044840597
GTF2A1,0.182826927,-0.193319418,0.043941963,-0.03938465,0.175419875,-0.099358944,-0.018579915,-0.161082604,-0.181707044,-0.225385341,0.039460927,-0.404017093
KIAA0082,0.131372008,-0.160330282,-0.107777707,-0.252104775,0.171530806,-0.137333023,0.097221614,-0.04243324,-0.078886077,-0.165235902,0.070534433,-0.190790456
WFDC10B,-0.206078605,0.239374234,-0.02327314,0.301300117,-0.13909851,0.341929791,-0.250462362,0.250861836,-0.198601406,0.085555707,0.125557448,0.196518361
RP11-311P8.3,-0.153791445,0.067423064,0.040780838,0.081904762,-0.026949682,0.165590693,-0.178920223,0.228500274,-0.062410756,0.099294749,-0.126441273,0.031251406
TGIF,-0.048281279,0.112849588,-0.202828408,0.042326951,-0.013135375,0.127883063,-0.265281549,-0.023601887,-0.514797426,-0.181823016,-0.078705976,0.071523963
GNAI3,0.102600725,-0.102147818,0.150841709,0.033947449,0.10358729,-0.15551239,0.025069586,-0.030276323,-0.014471964,-0.068715566,0.16360582,-0.164363226
ALPK1,-0.847178326,0.753920206,0.181498353,1.431607566,-0.974700283,1.334196877,-0.478849512,0.676432265,-0.523288992,0.820086776,-0.216250236,1.047701771
CHRM2,0.192140768,-0.079234563,0.093408219,0.101228377,0.057479664,-0.090029914,0.034882102,0.0679486,-0.019639585,-0.019804826,0.189323979,-0.069053591
FAM82B,0.051895979,0.018420181,-0.000389979,0.276788455,0.102193802,0.216382365,-0.162286121,-0.027004628,-0.127692202,0.072638842,-0.256720493,-0.048015602
GLP1R,0.179671872,-0.25388734,0.110107978,-0.117623272,0.175230251,-0.237954854,0.047677398,-0.112065413,-0.031448611,-0.170411658,0.094097239,-0.35310732
CCDC85B,0.221178951,-0.109115667,-0.173595795,-0.155736782,0.152621725,-0.055033556,0.131706423,-0.005038944,0.188896947,0.06873306,0.277607602,-0.207506974
HOXA4,-0.034531873,0.087937533,-0.032202547,0.087065625,-0.039869895,0.024968921,-0.118220262,0.125036598,-0.07416684,0.073783367,0.047459133,0.005191932
OR6C4,0.556498149,0.283352611,0.3789176,0.17883828,0.388241302,0.126959122,0.599364113,0.203531207,0.209716572,-0.074859879,0.531154008,0.254628824
ADRB3,0.05226174,0.271786034,0.026155737,0.345696717,-0.100219697,0.15414116,0.04205411,0.292970648,-0.153528448,0.064559619,0.355237528,0.328696196
MPV17,0.118966657,-0.126692018,0.142981096,-0.078068207,0.160734005,-0.21577091,0.071468289,-0.072755372,0.070212936,-0.083600677,0.020772707,-0.117307108
SYCE1,-0.273998388,0.426872969,-0.23908022,0.52859186,-0.448596885,0.315723051,-0.184758089,0.299579731,-0.128301244,0.339316203,-0.062769912,0.249622374
ZNF317,0.173022605,-0.126385903,0.089985286,0.018703697,0.127086834,-0.081859902,-0.044992699,-0.015376174,-0.068633219,-0.124914714,0.134381525,-0.217564055
RAD17,0.162817906,-0.139328554,0.219122412,-0.138643413,0.21217168,-0.411709385,-0.051302169,-0.249436915,0.029021621,-0.179678774,-0.09231538,-0.222142783
CEP250,-0.009087295,-0.066384006,-0.076994588,-0.088969834,0.050567397,-0.003127196,0.010948491,0.185847965,-0.214594686,-0.017490991,-0.016082687,0.025672713
RFWD2,0.03975457,-0.086792756,-0.109457358,-0.149394849,0.039561419,-0.109576923,-0.234428968,-0.131230666,0.058120221,0.116758615,-0.085343779,-0.054126728
PALM2-AKAP2,0.180837277,-0.18758571,0.15762095,0.602901046,0.218272771,-0.710738441,0.020696585,-0.274771244,0.278524751,-0.520323161,0.111205918,-0.469892251
PTPN18,-0.133577313,0.284685057,0.060580492,0.209525505,-0.201181559,0.149518514,0.038092906,0.389639677,-0.019676896,0.23540564,0.236004363,0.370278974
FYB,0.108240963,-0.144558585,0.06893557,0.025083931,0.198232413,-0.053611829,0.026572805,-0.059263305,0.038516405,-0.10192539,0.220019535,-0.099922305
WDR53,0.140943596,-0.113818142,0.005915308,0.006477677,0.151634723,-0.10324801,-0.070817055,-0.140398237,-0.131511559,-0.161665061,-0.026485769,-0.199609962
EN1,0.257362135,0.462161008,0.224131058,0.44171262,0.148190911,0.580583063,0.512325906,0.398844323,0.086379457,0.14825596,0.399373501,0.508886303
KCNG1,0.287877891,-0.002937691,0.25330876,0.058189899,0.218141394,-0.086958062,0.279439525,0.039283667,0.148061987,-0.030187741,0.438072802,0.093885013
SUV39H2,0.046666903,0.165032921,0.004409663,0.225843902,-0.008638298,0.174396084,-0.340347007,-0.119592642,-0.252075648,-0.011726012,-0.098060411,-0.10249806
LSM12,0.029120558,0.073001088,0.011617446,0.228305554,0.087020802,0.06241186,-0.172976776,-0.013838923,0.009402839,0.111613237,0.194691811,-0.064949765
WDR40B,0.116025817,-0.1105402,0.142895992,0.037551583,0.154187939,-0.061909296,0.023849602,-0.103995168,-0.120343228,-0.067494089,0.110107711,-0.134036205
RPL37,-0.055328675,0.543763556,-0.093387122,0.639251992,-0.335934409,0.484468508,-0.12296286,-0.09680474,-0.191792247,0.400235909,-0.061553125,0.254556707
SC5DL,-0.142090521,0.195284942,0.119357935,0.087751213,-0.126813088,0.022910724,-0.082678748,0.214751228,-0.256311238,0.243009985,-0.385116109,0.194357169
C7orf10,0.168706914,-0.031620276,0.147422591,-0.031865691,0.116812673,-0.119476091,0.046518306,-0.080565214,0.00772612,-0.042334482,0.605946076,-0.100318686
USP14,0.155504897,-0.006622471,0.289987609,0.25094455,0.112788913,-0.053425065,-0.038065639,-0.078269927,-0.276494543,-0.117601041,-0.100793292,-0.10140693
CTPS,0.117303121,-0.050106078,-0.031379587,-0.206197787,0.161654388,-0.032525923,0.177853331,0.039246175,-0.096937881,-0.028358109,-0.085764932,-0.15444254
ATP1B1,0.046841223,-0.220829228,-0.059344018,-0.331841698,0.197039078,-0.127214909,0.179298992,0.050830716,0.067759878,0.070667817,0.168999937,-0.177469267
C7orf36,0.023664016,-0.141904729,-0.05179288,-0.230088048,-0.022416345,-0.29885869,-0.113234846,-0.072192097,-0.190367325,0.015033263,0.06907215,-0.037802384
PGA5,0.087651835,-0.117564035,0.141163408,-0.055881598,0.137225638,-0.173917868,0.097132099,-0.068494116,-0.078342434,-0.092950425,0.233490441,-0.150703977
TMPRSS6,-0.104387379,0.061329649,0.024223929,-0.149770139,-0.016101599,-0.124481956,0.044381841,0.143086378,-0.264553868,-0.001674627,0.122405337,-0.064626086
PIWIL2,-0.121431248,0.026702479,0.187097406,0.082060752,0.043169069,-0.11452932,0.072291399,0.070637975,-0.124518484,0.374969596,0.054863027,0.03884282
FLJ13611,-0.202263596,-0.027535345,0.155641371,-0.094582245,-0.075807577,-0.308365204,-0.041509049,0.08934384,-0.021651814,0.100814456,0.060001812,-0.009496622
MGC23909,0.287520037,-0.10695253,0.434250389,0.233096907,0.165314356,-0.189517011,-0.008383894,-0.338007044,-0.001839982,-0.067110066,-0.19546322,-0.325400292
C1orf106,-0.497642188,0.434626175,-0.26702459,-0.036893412,-0.2642666,0.113241881,-0.129178279,0.170103923,-0.271060755,0.255904588,-0.137312245,0.274781411
PGK1,0.020453113,0.013066948,-0.17618605,-0.378617019,0.098747169,-0.097020114,0.07198816,0.067575137,0.013804198,-0.027716829,0.468265212,0.081572034
OR8B8,0.029508083,-0.008540409,0.227689667,-0.013018228,0.107961861,-0.216534526,0.089004843,-0.036618192,0.071169954,-0.045097174,0.325950579,-0.092282524
CARD14,-0.367123405,0.169322499,-0.086557332,0.002166116,-0.012984486,0.048814587,-0.057054725,0.162436909,-0.105274091,0.076173312,0.114316875,-0.028577013
CCNF,-0.039497417,-0.072279162,-0.024822452,-0.187037283,0.179994296,-0.009813475,0.090033129,-0.017333489,-0.013720149,-0.094190086,0.148925734,-0.153675418
NFATC4,-0.034477531,0.157767845,0.170260488,0.116595095,0.139034247,0.180977392,0.271847132,0.06064507,0.06971685,0.012125299,0.31425096,0.036669219
LOX,-0.136902197,-0.032391712,-0.297254746,-0.548476347,0.165769491,-0.054009214,0.239766212,0.023174795,0.107074641,0.068956824,0.288051106,-0.029180127
SOX14,-0.550988562,0.316520416,-0.396253552,0.211242327,0.076381882,0.390822207,-0.058736635,-0.064603127,0.033719161,0.29272442,-0.01182785,-0.024626421
RNF11,-0.107399881,0.026348976,-0.051007225,-0.032555693,-0.094440734,-0.214561873,-0.535672946,-0.335172055,-0.513710151,-0.188773846,-0.482523875,-0.245974933
ENPEP,-0.55405324,0.112370994,-0.050411753,-0.112265428,-0.060517693,-0.177971412,-0.019752841,0.145624981,-0.057287793,0.082461458,0.016528688,-0.139364519
C20orf117,-0.23087382,0.13806093,0.293774601,0.061235286,-0.163510248,-0.239793813,0.07668679,-0.014309337,0.00338363,0.020327622,0.241716523,0.09545082
PPP1R15A,-0.161591988,0.032780323,-0.033071919,0.090245238,-0.036172201,-0.144284303,-0.1768856,-0.048228867,-0.522943927,-0.368699716,-0.091792101,-0.200558481
NDUFA4L2,-0.375777174,0.283754108,0.079590165,0.024453578,-0.116056938,-0.013832266,-0.021120666,0.152364898,0.039131692,0.142323413,0.244499392,0.138535809
PRDX3,0.107861056,-0.036084655,0.224137073,0.07858759,0.184061952,-0.083269105,0.027195636,-0.153117205,0.036311182,-0.106991806,0.132921131,-0.239866221
GMPR2,-0.314683271,0.072723632,-0.023833274,-0.130858133,0.08743988,-0.130121557,0.136149419,0.022290695,-0.046134923,-0.0178399,-0.082588134,-0.039011103
KEL,-0.552284913,0.373338034,-0.534026177,0.097102735,-0.039134869,0.049423681,-0.02517887,0.185526671,-0.018079994,0.093977839,0.07193676,0.015797236
CATSPER2,-0.550747931,0.242388888,-0.154077987,0.612487552,0.156192138,0.100443355,-0.085578664,0.09635785,-0.233832742,-0.063942448,-0.206965704,-0.043608974
TTC7B,-0.289150988,0.261409487,-0.072092312,0.176890851,-0.075745875,0.090606552,-0.20488841,0.066875312,-0.191355378,0.137364725,-0.1541645,0.006347116
GRPEL2,-0.218468152,0.114222538,0.088283454,0.105867111,-0.044310233,-0.15643659,-0.285536177,-0.173723953,-0.267420777,-0.055593612,-0.002275856,-0.167059807
DSG4,-0.455669395,0.19250005,-0.194186923,-0.023379869,0.122909591,-0.180484172,0.042484554,-0.024941007,0.075602053,0.026246482,0.238456581,-0.065058236
BVES,-0.818204908,-0.050054821,-0.621215459,0.219382486,-0.020472204,0.346884085,-0.080013147,0.072027652,-0.038308916,0.267954583,-0.084864655,0.087690846
KCNC1,-0.120773551,0.576941777,-0.861951542,0.021409228,0.013178125,0.172761985,-0.056433035,0.013767279,-0.041955243,0.966120344,0.078914001,0.054410127
LOC647179,-0.432529012,0.064791508,0.137077944,0.117792652,-0.017423142,-0.238758237,0.050180556,0.029675262,-0.076340368,-0.029002144,0.067891694,-0.086845577
MPST,-0.169065988,0.03213677,-0.130501665,-0.39442756,0.042595741,-0.206782324,0.159563874,0.070521991,0.178545899,0.100616659,0.382413261,-0.039752225
LRRC15,-0.571997782,0.367459139,-0.721571701,0.154898421,0.055961796,0.035582381,-0.011935664,0.033928788,-0.06527522,-0.007340328,0.247735237,-0.053141197
ZG16,-0.591374872,0.427953603,-0.68104692,0.077740372,0.047794523,0.027996159,-0.026355018,0.286855212,-0.045007617,0.04847448,0.201300088,0.080733106
SCC-112,0.122789312,0.009777958,0.424349339,-0.013223714,0.290271221,-0.217487547,0.136905268,-0.125748634,-0.22427828,-0.32869946,-0.003834025,-0.280142482
SORBS1,-0.871170553,0.60992903,-0.588610726,-0.006824802,-0.031736834,-0.037296966,-0.135000331,0.044435331,0.025929054,0.145804746,-0.341817996,0.111845914
PRIM1,-0.146423528,0.012522221,0.016661876,0.002118366,0.111169705,0.017164206,-0.073895381,-0.043971168,0.184525251,0.25923589,0.079748054,-0.07108231
TMEM9B,0.016992463,0.000750357,0.356610398,0.16738267,0.127630936,-0.006723976,0.036956429,-0.109633215,-0.173486618,-0.068281954,0.09169686,-0.153207818
NBEA,-0.640677627,0.495938947,-0.226852177,0.059343971,-0.076928295,0.040706345,-0.202441403,0.221602098,-0.177713952,0.113694109,-0.370299724,0.159985842
PPP2R2D,-0.405630073,0.1558906,-0.138705389,-0.25055794,-0.163019872,-0.204763135,-0.078802974,0.061413122,-0.039590186,0.099735376,0.052910082,-0.009446722
NUP37,0.062391524,0.07405683,0.117544919,0.067210606,0.096204929,0.030397119,-0.039225509,-0.076147503,-0.154233519,-0.040071625,0.090521141,-0.045107574
HMGCL,-0.176289547,0.029575611,0.121725694,-0.077697251,0.140743799,-0.170082537,-0.036579983,-0.120812561,-0.113425893,-0.144374716,-0.058153778,-0.238466091
WBP2NL,-0.875533278,1.220493267,-0.884030861,0.660369563,-0.5454689,1.023443421,-0.406549907,0.617855274,-0.372573291,0.671293239,-0.244462608,0.744455598
ASZ1,-0.365583947,0.506444254,-0.511869163,-0.064952611,-0.083981037,-0.087811642,-0.023400337,-0.007799109,0.107047859,0.276936809,0.019641312,0.21476415
ATP1B2,0.121238234,0.075746667,0.231949288,-0.064727108,0.310472973,-0.119944457,0.107428594,-0.209433846,-0.006895594,-0.15362464,0.366711344,-0.128795837
CBLC,-0.324374328,0.524028895,-0.067593113,0.30317049,-0.115248116,0.286508923,-0.004781126,0.105394185,0.135005557,0.236730163,-0.567451469,0.098432701
OPCML,-0.025393368,0.036387866,0.158496117,0.039066087,0.095841041,0.00845821,0.064362725,-0.003480324,0.013797173,-0.004402175,0.184485656,-0.054696505
GAST,-0.130242689,-0.110672111,0.341675061,0.216242442,0.107737901,-0.052632573,0.05854338,-0.063328655,0.01447977,-0.068285061,0.093652868,-0.168046533
SRP46,-0.152900013,0.066462047,-0.082748218,0.026462606,0.033133546,0.020719509,-0.085477469,0.012831199,-0.061708838,0.022113856,-0.271660197,-0.062471816
GRPR,-0.065299611,0.113952797,-0.123153903,-0.089560685,0.027560421,-0.052719409,0.076919369,-0.013306618,0.151713107,-0.056788884,0.145417728,-0.014707582
SNRPG,-0.003462284,-0.01109589,0.314280435,-0.076574646,0.0782341,-0.107351013,-0.17812879,-0.319401969,-0.039457092,0.068039827,0.066002185,-0.254442989
DRCTNNB1A,-0.032258703,0.15580778,-0.116744565,0.081826213,0.143015554,-0.125053836,-0.012919977,-0.084076237,-0.049526509,-0.049340959,0.128303977,-0.050923004
SERPINB6,-0.085772637,-0.002268659,0.099201449,-0.171642602,0.100744024,-0.016848994,0.222208907,0.146402806,-0.020232195,0.038333863,-0.429265616,0.072548309
MAP1LC3B,-0.210100931,-0.005599212,-0.175722378,0.211888226,-0.226195721,0.054251772,-0.568523065,-0.123709347,-0.385571067,-0.225164683,-0.53813568,0.056116312
NCKAP1,-0.31252827,0.083278114,-0.339950462,0.001454797,-0.297006892,0.074408055,-0.548541663,0.160065267,-0.312281567,0.035085022,-0.782070273,0.424033986
SOD3,-0.031142788,0.018960272,-0.071292639,0.008849141,-0.09780405,0.00851939,-0.15616785,0.03640323,-0.034034179,-0.067276559,-0.165010005,0.091447175
RHEBL1,-0.046292949,-0.131655632,-0.068606213,0.022127698,0.015325845,-0.05442186,-0.205392492,-0.090361838,0.002471353,-0.214336983,-0.022962036,0.075005839
LGALS9,0.294402715,-0.265858216,0.188294126,-0.089188298,0.248301964,-0.138821492,0.050834868,-0.299691283,0.221945644,-0.326334126,-0.035664327,-0.224799157
GPR1,-0.189442061,0.305591546,-0.243720721,0.205836727,-0.341460073,0.419733044,-0.022853348,0.064519625,-0.110152058,-0.077254141,-0.155055069,0.169608892
C20orf43,-0.255037856,0.060291816,-0.348315065,0.151509054,-0.210840908,0.257821003,-0.353936782,0.207807431,-0.065553405,0.043042094,-0.21588452,0.218303438
SATB1,-0.019000735,-0.148691414,-0.089728303,0.005909597,-0.102021461,-0.003381445,-0.215757041,-0.119949079,0.060147989,-0.110002069,0.140996769,-0.066279726
RAD1,-0.216085946,0.030494752,-0.296102422,0.143479471,-0.219176431,0.298047974,-0.612790572,0.016787656,-0.172614809,0.053058089,-0.709089179,0.214171513
GNAQ,-0.384283543,0.489078147,-0.330306517,0.400772708,-0.494137123,3.602091042,-0.296178278,0.445525076,-0.23158857,0.214014196,-0.362314893,0.491518261
SUHW2,-0.068284144,-0.198479625,-0.182608534,-0.082566925,-0.211951732,-0.223551571,-0.720529669,-0.185121527,-0.286473447,-0.304991704,-0.078617779,-0.041494941
POLE4,-0.145862072,-0.005491408,-0.234815237,0.178497372,-0.102346243,0.16732697,-0.3994052,0.021978194,0.012519072,0.034470067,-0.204898279,0.07197137
C14orf8,0.020889323,-0.057313845,-0.03356805,0.051581671,0.001934088,-0.005171363,-0.041106654,0.048049379,-0.089165683,-0.21580897,-0.136900169,-0.023190208
ZNF610,-0.081734183,0.400051645,-0.069065019,0.439324217,-0.211349592,0.518108401,-0.131240094,0.153905667,-0.178257778,0.309907434,-0.217798569,0.196987454
C10orf84,-0.054857809,-0.151244019,-0.267309308,0.045977097,-0.077352669,0.053683299,-0.554529577,-0.060643582,0.039199983,0.003029006,-0.581694961,-0.030919141
PAF1,0.096723992,-0.108551255,-0.330460662,-0.313601638,0.124574554,-0.05847709,-0.041863725,0.069631112,0.217002634,-0.16602141,0.025428943,0.047801762
C21orf7,0.226009386,0.330574648,0.221687936,0.525309138,-0.078325953,0.472498124,0.557590798,0.409216266,0.114337938,0.172125344,0.211778879,0.513143153
FBXL4,0.026709527,-0.207355921,-0.169443161,0.004367702,-0.039877053,0.029139303,-0.315082563,-0.101777602,-0.021829156,-0.06088579,-0.327973388,-0.007182354
TIAM2,0.153496478,0.052111391,-0.067593113,0.221383185,0.021147819,0.376727669,0.047952692,-0.166526934,-0.011387649,0.101801489,-0.084475723,-0.091598391
DPPA4,-0.060165413,0.2071148,-0.50409891,0.579011441,-0.239733797,0.664184441,-0.088233283,-0.046638193,-0.187065179,0.365157587,-0.216542306,0.177172719
XAGE3,0.081900819,-0.026270331,0.054930739,0.270795729,-0.121146545,0.195792321,-0.064784479,-0.187658516,0.014917232,0.012428559,-0.204181953,-0.081875248
RPH3A,0.035067505,0.127884963,-0.228434069,0.468635283,-0.209785771,0.509095903,-0.140345308,-0.04076657,-0.343635299,0.280712723,-0.148036729,-0.007099205
CRIP1,-0.363345753,-0.303386523,-0.825564183,-0.612892079,-0.124786506,0.130526265,-0.396683727,-0.238823679,0.368093779,0.372090165,-0.189174525,0.230267682
R3HDML,0.169929914,-0.27555953,-0.064650138,-0.028877892,0.02576527,-0.005406337,-0.174937919,-0.121934913,0.150319528,-0.119202402,0.012487989,-0.179001454
TGIF2,-0.046485435,-0.071301918,-0.262259852,-0.069249412,-0.116829387,-0.059166719,-0.229748279,0.134344963,0.009090431,0.046109382,-0.142592113,-0.000414585
HAL,-0.056634645,0.169025627,-0.163972207,0.461094264,-0.210896912,0.264445323,-0.099069922,0.057160502,-0.016644883,0.054529173,-0.170557848,0.014135371
STX3,-0.24810822,0.090197006,-0.477828622,0.138713053,-0.411010243,0.067042509,-0.637839819,0.12498629,-0.456925766,-0.265668574,-0.391002757,0.060306501
ZFAND3,0.082547457,0.124075403,-0.419872761,-0.143551867,-0.026788292,0.387274385,-0.075086725,0.186375509,-0.557787222,-0.219677792,-0.342816262,-0.094879886
ITGB3,-0.279419246,0.248903144,-0.166797738,0.11832273,-0.348002089,0.157964068,-0.199329731,0.33583493,-0.06746319,0.177704624,-0.099439309,0.263650443
NR2E1,0.079580246,0.020544867,-0.120156482,-0.141463909,-0.055420467,0.080546043,-0.017864142,-0.068904942,-0.028615997,0.061438816,-0.065607431,-0.088377093
