8600,Inf
861,Inf
100506403,Inf
101928269,Inf
5001,Inf
2740,Inf
8756,Inf
2204,Inf
1757,Inf
84220,Inf
285190,Inf
653489,Inf
727851,Inf
729540,Inf
3440,Inf
5607,Inf
10407,Inf
653423,Inf
23569,Inf
9034,Inf
90665,Inf
100132285,Inf
7052,Inf
5371,Inf
3493,Inf
3494,Inf
3500,Inf
3503,Inf
3507,Inf
28396,Inf
102723407,Inf
5744,Inf
5452,Inf
2993,Inf
940,Inf
5098,Inf
26025,Inf
56105,Inf
56106,Inf
56109,Inf
56110,Inf
56112,Inf
923,Inf
1394,Inf
56604,Inf
57573,Inf
8801,Inf
5788,Inf
10562,Inf
8495,Inf
116372,Inf
1052,Inf
489,Inf
1805,Inf
85453,Inf
3206,Inf
108,Inf
57608,Inf
92211,Inf
23209,Inf
25992,Inf
6039,Inf
187,Inf
11155,Inf
51778,Inf
5813,Inf
339005,Inf
440253,Inf
91304,Inf
10418,Inf
6001,Inf
200734,Inf
3855,Inf
51752,Inf
2934,Inf
7018,Inf
6202,Inf
5473,Inf
6441,Inf
4103,Inf
7205,Inf
102466755,Inf
199731,Inf
84179,Inf
9968,Inf
2813,Inf
92973,Inf
159963,Inf
3640,Inf
83740,Inf
474381,Inf
474382,Inf
64582,Inf
6755,Inf
6375,Inf
6846,Inf
566,Inf
1295,Inf
8330,Inf
157869,Inf
100130449,Inf
90634,Inf
23281,Inf
6374,Inf
8512,Inf
100288974,Inf
23101,Inf
22997,Inf
26095,Inf
55338,Inf
5382,Inf
3119,Inf
3123,Inf
3125,Inf
3126,Inf
100996809,Inf
101060835,Inf
3537,Inf
1859,Inf
23348,Inf
4968,Inf
926,Inf
100996919,Inf
55340,Inf
100527949,Inf
25833,Inf
783,Inf
116285,Inf
7253,Inf
23034,Inf
5711,Inf
101929272,Inf
3495,Inf
101926913,Inf
63973,Inf
2898,Inf
7008,Inf
440792,Inf
6484,Inf
3500,Inf
100293211,Inf
53905,Inf
949,Inf
3688,Inf
3688,Inf
642636,Inf
51438,Inf
5729,Inf
7321,Inf
100505534,Inf
56255,Inf
5077,Inf
3363,Inf
93164,Inf
10152,Inf
491,Inf
28516,Inf
29780,Inf
5275,Inf
1587,Inf
8220,Inf
23617,Inf
1607,Inf
4589,Inf
55697,Inf
26651,Inf
4099,Inf
85865,Inf
101927446,Inf
6357,Inf
10224,Inf
693207,Inf
3908,Inf
23264,Inf
5782,Inf
1285,Inf
6768,Inf
6847,Inf
4904,Inf
3492,Inf
3493,Inf
3494,Inf
9568,Inf
9437,Inf
4585,Inf
3514,Inf
50802,Inf
50852,Inf
101928457,Inf
2099,Inf
26038,Inf
3492,Inf
3493,Inf
3494,Inf
3500,Inf
3501,Inf
3502,Inf
3507,Inf
28396,Inf
102725526,Inf
7225,Inf
26184,Inf
3257,Inf
827,Inf
4644,Inf
1536,Inf
745,Inf
745,Inf
151230,Inf
100526832,Inf
284021,Inf
51571,Inf
1378,Inf
10529,Inf
29969,Inf
9472,Inf
6277,Inf
4969,Inf
51162,Inf
7145,Inf
53832,Inf
57415,Inf
54762,Inf
57348,Inf
6614,Inf
2266,Inf
10158,Inf
55211,Inf
55351,Inf
80830,Inf
50506,Inf
54847,Inf
79983,Inf
64167,Inf
11254,Inf
7352,Inf
56978,Inf
27004,Inf
55106,Inf
6783,Inf
11213,Inf
55195,Inf
79696,Inf
56000,Inf
27033,Inf
80008,Inf
79730,Inf
94025,Inf
50805,Inf
79781,Inf
51127,Inf
27012,Inf
4117,Inf
54854,Inf
9227,Inf
101927965,Inf
79940,Inf
389136,Inf
10699,Inf
80307,Inf
60494,Inf
64641,Inf
79895,Inf
80117,Inf
80831,Inf
55283,Inf
54221,Inf
7761,Inf
54752,Inf
6561,Inf
3982,Inf
80258,Inf
26272,Inf
8473,Inf
79092,Inf
80262,Inf
51156,Inf
340351,Inf
23614,Inf
6702,Inf
101927550,Inf
10320,Inf
259217,Inf
2587,Inf
8470,Inf
56934,Inf
57399,Inf
266977,Inf
85294,Inf
730755,Inf
81870,Inf
81031,Inf
11132,Inf
9953,Inf
9436,Inf
10022,Inf
56344,Inf
9293,Inf
56128,Inf
4994,Inf
2848,Inf
4825,Inf
4759,Inf
50836,Inf
53637,Inf
2928,Inf
26189,Inf
2829,Inf
7475,Inf
7475,Inf
54514,Inf
51151,Inf
57406,Inf
57698,Inf
752014,Inf
1040,Inf
51531,Inf
728882,Inf
100132948,Inf
100133121,Inf
6290,Inf
57716,Inf
8994,Inf
50848,Inf
54502,Inf
51703,Inf
29097,Inf
54836,Inf
56952,Inf
54947,Inf
54619,Inf
64919,Inf
23493,Inf
79917,Inf
347735,Inf
55075,Inf
83706,Inf
84419,Inf
51237,Inf
5522,Inf
83853,Inf
81888,Inf
54742,Inf
114900,Inf
10344,Inf
84073,Inf
84063,Inf
64150,Inf
64399,Inf
83890,Inf
83890,Inf
84103,Inf
96459,Inf
86614,Inf
159119,Inf
10089,Inf
30813,Inf
100128175,Inf
100133319,Inf
2533,Inf
53840,Inf
445372,Inf
55553,Inf
1990,Inf
85569,Inf
100132708,Inf
10730,Inf
1337,Inf
80380,Inf
83417,Inf
83417,Inf
79944,Inf
100294341,Inf
101929774,Inf
64072,Inf
100653137,Inf
30819,Inf
22953,Inf
147495,Inf
5166,Inf
64115,Inf
81704,Inf
253827,Inf
261729,Inf
79689,Inf
92747,Inf
2065,Inf
126792,Inf
80325,Inf
2321,Inf
5337,Inf
2702,Inf
85460,Inf
138311,Inf
84236,Inf
152273,Inf
166929,Inf
25825,Inf
100506621,Inf
130271,Inf
203328,Inf
10100,Inf
143662,Inf
143662,Inf
84898,Inf
222389,Inf
727820,Inf
5795,Inf
56899,Inf
56899,Inf
2043,Inf
90529,Inf
260293,Inf
741,Inf
196264,Inf
55304,Inf
5579,Inf
132720,Inf
402778,Inf
168455,Inf
54947,Inf
2934,Inf
140828,Inf
256236,Inf
128344,Inf
4629,Inf
493869,Inf
100499489,Inf
285971,Inf
375287,Inf
51704,Inf
201294,Inf
150572,Inf
139716,Inf
51477,Inf
399665,Inf
149603,Inf
729440,Inf
91133,Inf
55349,Inf
7984,Inf
340277,Inf
100506311,Inf
80243,Inf
254778,Inf
29803,Inf
729440,Inf
283848,Inf
2043,Inf
23308,Inf
253970,Inf
124460,Inf
84830,Inf
118491,Inf
8417,Inf
79611,Inf
64902,Inf
10718,Inf
388336,Inf
64067,Inf
57338,Inf
388125,Inf
147463,Inf
153,Inf
343990,Inf
51512,Inf
114614,Inf
406947,Inf
4915,Inf
7069,Inf
6943,Inf
441027,Inf
115362,Inf
6573,Inf
100128927,Inf
54863,Inf
285386,Inf
729515,Inf
80763,Inf
3730,Inf
118738,Inf
133121,Inf
4297,Inf
9064,Inf
221037,Inf
283971,Inf
348174,Inf
219285,Inf
926,Inf
10629,Inf
2119,Inf
196740,Inf
2892,Inf
79762,Inf
5008,Inf
3090,Inf
283663,Inf
2563,Inf
2036,Inf
132204,Inf
54897,Inf
161291,Inf
29914,Inf
219287,Inf
64231,Inf
284412,Inf
100134317,Inf
123876,Inf
57587,Inf
22921,Inf
572558,Inf
100288432,Inf
5596,Inf
162968,Inf
11249,Inf
1404,Inf
256309,Inf
100288181,Inf
5336,Inf
388323,Inf
168090,Inf
1824,Inf
389434,Inf
131540,Inf
284680,Inf
91828,Inf
283129,Inf
388021,Inf
56853,Inf
101060400,Inf
440556,Inf
160065,Inf
196968,Inf
100507114,Inf
100996694,Inf
101929093,Inf
168433,Inf
2903,Inf
100506540,Inf
101927839,Inf
54088,Inf
130940,Inf
2259,Inf
4837,Inf
100505824,Inf
255119,Inf
339669,Inf
256979,Inf
100499194,Inf
83416,Inf
130120,Inf
383,Inf
383,Inf
3500,Inf
127,Inf
4317,Inf
6999,Inf
56098,Inf
9068,Inf
79442,Inf
51804,Inf
57608,Inf
144501,Inf
347689,Inf
9358,Inf
8796,Inf
7099,Inf
9619,Inf
729085,Inf
100506874,Inf
64078,Inf
9650,Inf
55744,Inf
767579,Inf
4685,Inf
101927482,Inf
146330,Inf
414,Inf
63976,Inf
81285,Inf
5337,Inf
8835,Inf
80332,Inf
51208,Inf
54536,Inf
9209,Inf
55589,Inf
284561,Inf
8997,Inf
619351,Inf
56243,Inf
140691,Inf
100506385,Inf
100885778,Inf
81704,Inf
148252,Inf
149775,Inf
140862,Inf
164656,Inf
692236,Inf
727708,Inf
100033429,Inf
100033431,Inf
100033432,Inf
8867,Inf
301,Inf
23037,Inf
9839,Inf
1769,Inf
100132101,Inf
1303,Inf
100507098,Inf
114784,Inf
81623,Inf
79937,Inf
388439,Inf
79825,Inf
340390,Inf
64800,Inf
646982,Inf
79370,Inf
2066,Inf
9175,Inf
158314,Inf
5136,Inf
54511,Inf
23365,Inf
60437,Inf
374491,Inf
85293,Inf
90529,Inf
59269,Inf
285600,Inf
613126,Inf
8618,Inf
245934,Inf
283075,Inf
7337,Inf
10097,Inf
101929628,Inf
9611,Inf
56977,Inf
57113,Inf
80862,Inf
100507399,Inf
362495,Inf
57796,Inf
57796,Inf
64002,Inf
104,Inf
58491,Inf
113277,Inf
100506513,Inf
11148,Inf
83900,Inf
84616,Inf
1080,Inf
11147,Inf
23583,Inf
8555,Inf
3493,Inf
28396,Inf
164633,Inf
128817,Inf
81696,Inf
51561,Inf
80862,Inf
55554,Inf
154091,Inf
80306,Inf
5375,Inf
79869,Inf
3140,Inf
8110,Inf
100506114,Inf
404037,Inf
57560,Inf
286827,Inf
253959,Inf
9229,Inf
255488,Inf
115361,Inf
400966,Inf
729857,Inf
339535,Inf
26224,Inf
27129,Inf
5478,Inf
284013,Inf
5648,Inf
23085,Inf
389058,Inf
1387,Inf
100628315,Inf
256158,Inf
254559,Inf
146542,Inf
266977,Inf
388610,Inf
126695,Inf
3988,Inf
101926887,Inf
26018,Inf
374354,Inf
83937,Inf
100506563,Inf
440556,Inf
138255,Inf
399947,Inf
90594,Inf
406905,Inf
406922,Inf
102723167,Inf
101927479,Inf
57597,Inf
85865,Inf
26959,Inf
120939,Inf
100861523,Inf
100130155,Inf
51507,Inf
137964,Inf
101928461,Inf
102724508,Inf
22907,Inf
121793,Inf
93661,Inf
646113,Inf
157381,Inf
348378,Inf
59084,Inf
102725408,Inf
200373,Inf
220047,Inf
100507384,Inf
100874362,Inf
101927668,Inf
4147,Inf
100506558,Inf
7037,Inf
100506765,Inf
116179,Inf
80201,Inf
55213,Inf
64399,Inf
116379,Inf
101927043,Inf
9378,Inf
101954204,Inf
100505817,Inf
101929570,Inf
221718,Inf
145376,Inf
80014,Inf
100505768,Inf
10160,Inf
93654,Inf
9074,Inf
101927552,Inf
386675,Inf
386685,Inf
7112,Inf
100996902,Inf
10388,Inf
133874,Inf
643711,Inf
197259,Inf
139170,Inf
406938,Inf
135886,Inf
100507058,Inf
440836,Inf
440836,Inf
339541,Inf
3772,Inf
4256,Inf
7482,Inf
79786,Inf
767,Inf
79781,Inf
127733,Inf
401474,Inf
266977,Inf
143098,Inf
7782,Inf
11101,Inf
132430,Inf
55075,Inf
6281,Inf
1630,Inf
220213,Inf
115111,Inf
102724965,Inf
442721,Inf
100131096,Inf
257629,Inf
2904,Inf
81488,Inf
145781,Inf
55711,Inf
55608,Inf
728978,Inf
91862,Inf
132203,Inf
2254,Inf
5137,Inf
9745,Inf
491,Inf
151300,Inf
255101,Inf
729420,Inf
645513,Inf
23423,Inf
6519,Inf
84332,Inf
642987,Inf
100506795,Inf
221264,Inf
4522,Inf
100128511,Inf
161357,Inf
221883,Inf
23185,Inf
441046,Inf
201243,Inf
100506236,Inf
26018,Inf
387597,Inf
151871,Inf
389895,Inf
102724030,Inf
101929609,Inf
253559,Inf
6249,Inf
27283,Inf
644135,Inf
10117,Inf
7750,Inf
777,Inf
54663,Inf
4257,Inf
100505996,Inf
100507221,Inf
284933,Inf
846,Inf
6095,Inf
102723684,Inf
101928943,Inf
100287704,Inf
91369,Inf
401237,Inf
10261,Inf
100129597,Inf
55211,Inf
55827,Inf
101929335,Inf
6340,Inf
7545,Inf
440982,Inf
57689,Inf
801,Inf
805,Inf
808,Inf
23347,Inf
5771,Inf
221037,Inf
101930608,Inf
102723581,Inf
646802,Inf
283078,Inf
80351,Inf
253017,Inf
169166,Inf
81030,Inf
285671,Inf
57221,Inf
9860,Inf
84629,Inf
100130155,Inf
101927295,Inf
148808,Inf
5053,Inf
101929036,Inf
6096,Inf
777,Inf
57666,Inf
9185,Inf
389840,Inf
23008,Inf
283104,Inf
11113,Inf
100302274,Inf
101928100,Inf
126820,Inf
118670,Inf
100506282,Inf
101929719,Inf
3097,Inf
259308,Inf
389715,Inf
28962,Inf
776,Inf
5033,Inf
166752,Inf
100652857,Inf
101928557,Inf
117145,Inf
102724201,Inf
11085,Inf
133396,Inf
153769,Inf
102723678,Inf
102723709,Inf
100506476,Inf
158724,Inf
100507316,Inf
100507632,Inf
401463,Inf
285175,Inf
347404,Inf
152098,Inf
80217,Inf
123041,Inf
84622,Inf
6850,Inf
23345,Inf
1380,Inf
84668,Inf
9870,Inf
101929154,Inf
388381,Inf
100996597,Inf
23080,Inf
654433,Inf
101927382,Inf
3937,Inf
646484,Inf
63951,Inf
5053,Inf
101929036,Inf
79587,Inf
56904,Inf
84629,Inf
1043,Inf
10384,Inf
