NAME	Description	GSM320249/GSM320243	GSM320250/GSM320244	GSM320251/GSM320245	GSM320252/GSM320246	GSM320253/GSM320247
218904_s_at	NA	2.00102518	1.6206146	2.010972963	1.546598477	2.072121306
218905_at	NA	1.246765353	1.372083925	1.449076344	1.590107679	1.537852932
218906_x_at	NA	1.670338471	0.773365774	1.586390505	1.854012885	1.466420694
218907_s_at	NA	6.703334946	0.968778663	1.831528113	1.775574356	1.937527282
218908_at	NA	0.340030301	0.429672981	1.380753345	1.08194295	0.853591846
218909_at	NA	0.661177713	0.81399568	0.859596181	0.674701971	0.694595589
218910_at	NA	1.129166485	1.271271959	1.058318027	1.801921979	0.666737895
218911_at	NA	1.326535918	1.661139026	1.155772299	0.912758405	1.10505744
218912_at	NA	0.65608405	0.833947531	0.681269918	0.738984567	0.756636947
218913_s_at	NA	0.950708361	1.887571751	1.19362475	0.928229065	3.217137564
218914_at	NA	1.098469279	1.137902759	1.560861221	1.067183504	1.384038462
218915_at	NA	0.795968053	0.771599754	0.899252275	0.670471454	0.668671202
218916_at	NA	1.167803345	0.731978052	0.996559156	0.937176267	0.8074889
218917_s_at	NA	0.904000591	0.754294821	0.796426601	0.620918715	0.878392265
218918_at	NA	0.607579441	1.249443995	0.534200426	1.191667378	1.175763914
218919_at	NA	1.044128901	1.192804626	1.051215185	1.067750546	1.004149608
218920_at	NA	0.72978989	0.693185364	0.563568976	0.921429209	0.623561094
218921_at	NA	3.535829159	5.409071321	6.616655234	2.309083925	3.013916566
218922_s_at	NA	0.421466442	0.412795234	0.4761392	0.657140293	1.417246013
218923_at	NA	1.080102612	1.087687692	0.836433213	0.811304396	0.855290649
218924_s_at	NA	0.511144939	1.015505394	0.803173533	0.881790495	0.954260761
218925_s_at	NA	2.337680237	1.752807838	4.632962486	0.845602912	1.531424125
218926_at	NA	1.155628224	1.049983105	0.652051134	0.901165634	0.934252623
218927_s_at	NA	0.69271648	1.310988143	0.807944415	1.381563143	2.118909201
218928_s_at	NA	0.263349338	1.433108834	0.244088892	0.757001583	0.63388173
218929_at	NA	1.5751485	1.383930436	1.749368171	1.281158905	1.521238621
218930_s_at	NA	1.344561119	1.509172266	1.334013532	1.169359146	1.206110328
218931_at	NA	1.304930952	1.248445584	1.178088714	1.658438494	1.030090207
218932_at	NA	0.922081559	1.021073347	0.78152604	0.842092799	0.9671545
218933_at	NA	1.646017385	1.676418429	1.456749307	2.051854581	1.507608543
218934_s_at	NA	3.621928843	0.825961776	0.630700961	1.51687733	1.096769175
218935_at	NA	2.107272308	7.069158923	4.133221811	7.606984003	6.14671601
218936_s_at	NA	2.213481256	2.747829747	2.196304096	2.125786052	2.394286768
218937_at	NA	1.167248371	0.997133388	0.841438181	0.970763011	1.005858978
218938_at	NA	0.434744342	0.553666054	0.657516618	0.45671646	0.487567353
218939_at	NA	2.44184064	1.331809238	1.421687391	1.649772611	1.268519888
218940_at	NA	0.791703115	0.917771115	0.897801209	0.601404539	0.956091251
218941_at	NA	1.209317819	1.231921502	1.038178314	1.03430836	0.918337597
218942_at	NA	0.632483074	0.84667566	0.682953254	0.84802641	0.631304836
218943_s_at	NA	14.89850664	8.535104755	9.464891542	6.416699988	4.474402328
218944_at	NA	0.282709917	0.28736484	2.828756139	2.214730644	1.48099564
218945_at	NA	1.40548193	1.215690391	1.392630513	2.425163071	1.176119953
218946_at	NA	0.851440277	1.724730951	1.329859384	1.442036345	1.184064146
218947_s_at	NA	1.018790372	0.976978282	1.095928891	1.092261486	1.210941086
218948_at	NA	0.894666396	0.698700071	1.000471705	0.96810833	1.019866982
218949_s_at	NA	0.684784189	0.735129598	0.812948844	0.843781841	0.783989269
218950_at	NA	1.283954198	2.071505306	1.651789226	1.672091888	1.450857294
218951_s_at	NA	1.120012339	0.86904665	1.720137382	0.34627074	0.48023824
218952_at	NA	0.702348672	0.902806899	1.654710444	1.505360124	1.133128665
218953_s_at	NA	1.584569046	1.921262959	1.643399414	2.185839942	1.755977521
218954_s_at	NA	0.902809906	1.174549244	1.741651152	1.218046069	0.681485706
218955_at	NA	1.0135846	0.711855276	0.781086812	0.821865787	0.769581082
218956_s_at	NA	0.546591801	1.226643354	1.383962847	1.045979065	1.205926194
218957_s_at	NA	1.01770172	1.353308604	1.109739121	1.166937721	0.943037271
218958_at	NA	1.435532964	0.956759948	1.159924116	1.391326597	1.020811753
218959_at	NA	7.460775273	1.76843574	2.448120144	2.995732575	2.556084558
218960_at	NA	3.105691793	2.81082206	0.79148357	0.262572619	0.850889261
218961_s_at	NA	1.200143733	1.172326958	1.362426626	1.226619326	1.044925595
218962_s_at	NA	0.890005099	0.871129084	0.804967543	0.843703088	0.950398535
218963_s_at	NA	2.980887155	0.717712065	0.597127266	9.375242014	1.366290157
218964_at	NA	0.864024353	0.483739668	0.939708092	1.42413748	0.575548409
218965_s_at	NA	1.927069692	1.698994504	0.833026805	0.359486179	1.0330005
218966_at	NA	2.047103879	1.948999326	1.761854523	2.276440967	1.952552065
218967_s_at	NA	1.002267864	0.710090031	0.947816825	0.785338559	1.299759349
218968_s_at	NA	1.528586799	1.205034109	1.076510672	1.088308089	1.157838065
218969_at	NA	2.95450021	1.347623834	1.617907446	2.226639221	1.558313828
218970_s_at	NA	1.700207147	1.654613852	1.621985757	1.915691321	1.539774743
218971_s_at	NA	0.208710169	0.542902039	0.469058322	0.424745718	0.25393947
218972_at	NA	0.584818297	0.641258344	0.585505379	0.644967572	0.413954143
218973_at	NA	1.371341444	1.543219324	1.247219104	1.446831279	1.386723376
218974_at	NA	3.162427802	1.398113107	6.905244755	4.014051116	7.767106843
218975_at	NA	1.314674309	0.794727074	1.386200934	0.198080496	1.098877771
218976_at	NA	3.264708876	3.836737892	1.993570023	1.9647004	2.93238054
218977_s_at	NA	0.51369003	1.233347974	1.570163958	1.398620032	1.027395604
218978_s_at	NA	1.007159332	0.151934356	0.165130877	1.670148674	0.449224411
218979_at	NA	1.477465303	1.661070683	1.651460875	1.45935434	1.534239858
218980_at	NA	2.472524526	3.683375376	1.915419382	2.583955389	3.2651318
218981_at	NA	2.585620335	3.957325632	2.288813036	2.456566398	2.553555813
218982_s_at	NA	1.119353453	1.921466493	1.3640491	1.309696623	1.375843003
218983_at	NA	0.91082717	0.587675872	0.664894108	0.364027216	0.523214526
218984_at	NA	1.696343721	2.18064843	1.963159269	2.004784624	2.05847893
218985_at	NA	0.408166487	1.257170643	1.846797632	0.858142048	1.097985076
218986_s_at	NA	1.394801789	2.344175865	1.226315687	1.636602196	1.361607848
218987_at	NA	0.560409501	0.636082219	0.577117943	0.522630166	0.548324815
218988_at	NA	0.382487409	0.735461255	1.010616422	0.623602029	0.932587942
218989_x_at	NA	0.845330873	1.15355411	0.920929762	0.901057313	0.897971759
218990_s_at	NA	0.56968243	0.97190198	0.071438484	1.407609476	0.419453724
218991_at	NA	0.703657827	0.955699984	0.118002039	0.734905166	0.148264725
218992_at	NA	1.639790724	1.792636378	1.465953198	1.565875313	1.440415426
218993_at	NA	1.158615396	1.156127601	0.892588848	1.482345196	1.088378122
218994_s_at	NA	0.692050433	1.483973688	1.457726298	0.978703224	1.191000111
218995_s_at	NA	0.102615721	0.146845563	0.080329516	0.048501719	0.152335546
218996_at	NA	1.487716349	0.981290954	0.842929558	0.709939112	4.268224979
218997_at	NA	0.940779949	0.83502971	1.037645851	1.281466334	0.879969165
218998_at	NA	0.94296022	1.446439141	1.123791616	1.097563716	1.024100152
218999_at	NA	4.091513353	2.013504984	3.322812945	2.522105537	2.045279372
219000_s_at	NA	4.687558816	6.510394979	5.318029991	4.833657794	5.051888969
219001_s_at	NA	0.766479485	0.742981293	0.664462998	0.738650582	0.641822295
219002_at	NA	0.617730462	0.844416715	0.60517592	0.630218799	0.709625026
219003_s_at	NA	1.937320843	1.468582094	1.521985871	1.808507366	1.779614341
219004_s_at	NA	1.730970725	1.751849	1.534819554	1.244353356	1.639719299
219005_at	NA	4.769360108	1.372901119	1.783460527	3.3281729	1.272762336
219006_at	NA	0.848972865	1.081109108	0.672233341	0.874042591	0.643238092
219007_at	NA	1.328564565	1.870864107	1.735092897	1.404454239	1.660915861
219008_at	NA	0.569400905	0.745261953	0.830800901	0.830695689	0.738243403
219009_at	NA	0.878303639	1.50835184	0.938648931	0.949543438	1.204503733
219010_at	NA	0.433820741	0.404375532	0.400843279	0.352716286	0.491275029
219011_at	NA	5.067422891	1.580692768	2.983298246	2.164814227	3.414816993
219012_s_at	NA	1.125709824	0.443605441	0.655791481	0.496035704	1.184416611
219013_at	NA	0.497737251	0.556954235	0.455814279	0.50152376	0.438259413
219014_at	NA	0.559537993	0.696369249	0.648717632	0.589949778	0.688831017
219015_s_at	NA	1.843770298	2.862575968	1.877347555	2.395628757	1.929296386
219016_at	NA	0.51194797	0.656206294	0.646524074	0.744344108	0.52450865
219017_at	NA	1.337276856	1.152070976	1.071876967	0.975756555	1.351813155
219018_s_at	NA	1.649644296	1.720948707	1.769781153	1.479864775	1.092983215
219019_at	NA	0.551350207	1.114836619	0.942674301	1.290055799	0.856159721
219020_at	NA	0.721867317	0.45569018	0.799614488	0.60490698	0.712143398
219021_at	NA	1.307660943	0.490880073	1.773126817	0.413333333	1.380719013
219022_at	NA	0.795420544	0.940499405	1.157468337	1.168296691	1.080666599
219023_at	NA	0.928961236	0.937683908	0.739014151	0.771973791	0.878179181
219024_at	NA	0.336489111	0.398987717	0.461613198	0.271640598	0.451581288
219025_at	NA	1.147454065	1.598267371	0.920856698	1.449963367	1.174443873
219026_s_at	NA	1.696117791	0.518218355	1.385075627	2.041865635	1.025994751
219027_s_at	NA	0.291385828	0.260313975	0.340982912	0.510737632	0.348208045
219028_at	NA	1.49024816	0.53103102	0.721806105	0.359930674	0.845578554
219029_at	NA	0.447587423	0.588441262	0.359737261	0.481905415	0.467194339
219030_at	NA	1.920606712	2.968526646	1.97196905	1.95420606	2.094868508
219031_s_at	NA	0.806001634	0.748846378	0.851043882	0.585527704	0.969324894
219032_x_at	NA	0.564936316	0.863940896	0.759240574	0.712189629	0.719065066
219033_at	NA	0.553384526	0.891880489	0.573750676	0.797458208	1.204026874
219034_at	NA	1.318261104	1.797230638	1.567296958	1.267771511	1.480217091
219035_s_at	NA	0.850334588	0.892955801	0.900963269	0.871345871	0.901798321
219036_at	NA	0.980197102	0.901730432	0.815895816	1.063977404	0.907193944
219037_at	NA	1.245281014	1.753659209	1.274718788	1.234428	1.551100708
219038_at	NA	1.256498736	1.310619991	1.176269742	1.167682972	1.363382239
219039_at	NA	0.293493313	0.134239992	0.494716198	0.42867032	0.435142248
219040_at	NA	1.906043942	0.398411754	4.017334506	3.065256821	10.12914516
219041_s_at	NA	1.186540359	1.81021887	1.453536766	0.836913438	1.385824563
219042_at	NA	4.231972648	1.959915729	0.119135753	2.303447436	6.952229299
219043_s_at	NA	1.472785361	1.711576308	1.657200114	1.668361154	1.648234851
219044_at	NA	1.87320067	1.168597232	0.903776315	2.222882256	0.717753089
219045_at	NA	1.307016559	2.536194254	2.048852549	0.303409022	0.314100029
219046_s_at	NA	6.285160257	1.069217351	6.335764916	8.809170306	0.754808166
219047_s_at	NA	0.745299044	0.108093491	0.17961813	0.162187282	0.500792855
219048_at	NA	0.486780609	0.656208929	0.643184168	1.118188674	0.666972141
219049_at	NA	0.406530059	4.204206099	7.197170206	2.264660136	0.306959981
219050_s_at	NA	0.605883049	1.280833395	1.368971586	0.979260935	1.485793093
219051_x_at	NA	0.563472131	0.527306746	0.589635002	0.48746165	0.446277378
219052_at	NA	0.906060283	1.207033233	1.354048529	0.983153958	0.822232714
219053_s_at	NA	0.554107727	0.719112758	0.652537133	0.666383084	1.036104636
219054_at	NA	0.722851908	0.293138271	0.511971809	0.743690934	0.526659898
219055_at	NA	1.514246964	1.591033942	1.684009895	1.028290243	0.994035503
219056_at	NA	2.658728409	3.602092959	2.955699931	3.284619462	2.976909779
219057_at	NA	1.516358107	0.557866422	1.479643655	1.23566596	7.40909272
219058_x_at	NA	0.861423523	0.606709563	0.875177669	1.108433799	0.925465464
219059_s_at	NA	0.306005845	1.065362477	1.346425766	1.013718473	0.5082047
219060_at	NA	0.929823117	1.079367484	1.03298963	0.960307344	0.94231761
219061_s_at	NA	1.822225897	2.404073192	1.764262251	2.177856846	1.596336385
219062_s_at	NA	0.490002569	0.413398133	0.400083793	0.349976907	0.759381628
219063_at	NA	1.709125286	1.569688488	1.190296793	1.735558067	1.373696816
219064_at	NA	1.201212424	8.011137116	1.695529392	0.565248624	2.243748937
219065_s_at	NA	1.268110374	1.502793497	1.209686913	1.256451347	1.433313387
219066_at	NA	0.586326855	2.586738541	0.737420211	0.988899885	2.77417635
219067_s_at	NA	1.63178822	2.162145109	1.568600183	1.407844122	1.479320277
219068_x_at	NA	2.443898395	1.557772968	4.8679926	3.120204179	1.959735301
219069_at	NA	0.980878425	0.882596434	0.678296947	1.141955987	0.851015638
219070_s_at	NA	1.380124792	1.233100689	1.155106229	1.928134133	1.303027601
219071_x_at	NA	1.501790344	1.313457553	1.806620881	1.797747933	1.586215412
219072_at	NA	1.618935882	0.738837065	1.374380131	1.320236374	2.136697998
219073_s_at	NA	0.811671645	1.036780103	0.723538936	0.722857145	0.796729705
219074_at	NA	0.870313206	1.048915607	1.001707092	0.882127414	1.464612682
219075_at	NA	2.77446335	1.404145671	2.895268892	3.087210867	2.59579797
219076_s_at	NA	1.017258076	1.43601217	1.153514519	1.122757757	1.217063984
219077_s_at	NA	1.559145626	2.641917455	1.990814049	2.007037359	2.094691482
219078_at	NA	1.008414923	0.784977621	1.051871799	1.837523792	0.921062874
219079_at	NA	1.366522364	1.521416532	1.764952688	1.50234463	1.151133397
219080_s_at	NA	1.656279441	1.173659415	0.980352804	1.673676411	1.173106678
219081_at	NA	1.040110681	0.795229458	1.103039572	1.236699946	1.053226148
219082_at	NA	2.189718795	8.236658178	5.137001022	2.723706612	2.761185006
219083_at	NA	1.419285263	1.951438927	1.419635413	1.365717942	1.848940044
219084_at	NA	1.010466123	0.451025032	0.668877027	0.707051498	0.817081386
219085_s_at	NA	11.31199951	6.567723953	0.906951005	1.228338744	1.033052115
219086_at	NA	1.361183108	0.909094384	0.72976399	0.948427309	0.926456914
219087_at	NA	0.098674067	0.220245512	0.40896756	0.076065235	0.528679808
219088_s_at	NA	1.340256497	1.147237772	1.299226825	2.156126371	1.09966332
219089_s_at	NA	0.374638171	0.46420732	0.534916809	0.566747695	0.768180815
219090_at	NA	0.966602183	0.574240865	0.821018758	1.510678511	0.916009163
219091_s_at	NA	1.846743868	1.072277943	1.219231328	0.439018394	0.979818705
219092_s_at	NA	0.524181252	0.23716711	0.389998996	0.530807827	0.306009671
219093_at	NA	1.217335239	1.286083362	1.122413502	0.886983109	0.901717997
219094_at	NA	0.783693536	1.553992707	1.38185	1.315884353	1.686402096
219095_at	NA	18.23375615	0.76588982	1.999411141	1.262058	2.342808807
219096_at	NA	4.091117022	0.993719378	1.458030913	0.782047006	0.937096848
219097_x_at	NA	0.773283042	1.268624653	1.078258045	1.138147448	0.975276314
219098_at	NA	1.379291539	1.265885623	1.655893864	1.408434328	1.328367543
219099_at	NA	0.603980147	0.9880695	0.6700973	0.812657414	0.787778066
219100_at	NA	0.588342821	0.873453134	0.671113756	0.79511695	0.604751365
219101_x_at	NA	0.215467985	1.442522819	1.261813008	0.878699895	0.553355455
219102_at	NA	2.438907081	1.000796114	1.168273325	11.93848091	0.60463756
219103_at	NA	0.331664829	0.221987989	0.337523917	0.066464405	0.058771041
219104_at	NA	1.019028733	0.99417743	0.734345365	1.242719728	0.456861621
219105_x_at	NA	2.719564432	2.825398269	2.588023175	2.727207398	3.017279184
219106_s_at	NA	2.811481664	2.614476844	0.982751165	0.364895897	3.984753985
219107_at	NA	1.272248674	1.13846338	1.52956067	1.359547406	1.291530461
219108_x_at	NA	1.136244386	1.344867386	1.417517029	1.100263935	1.525850407
219109_at	NA	1.861131294	2.13292947	1.304919994	1.470607834	1.402166147
219110_at	NA	1.777563436	1.097476029	1.578082657	1.247361598	2.394287572
219111_s_at	NA	1.402710438	1.54363556	1.180914013	1.57471478	1.502902535
219112_at	NA	0.703383655	1.33768965	0.657886441	0.851718216	0.730161053
219113_x_at	NA	1.163455571	0.659860602	0.157187015	1.471903001	0.636509249
219114_at	NA	1.681396484	0.786714083	1.789213848	0.792718999	1.623362917
219115_s_at	NA	1.470644297	1.564541682	0.831785867	2.093597354	1.302155904
219116_s_at	NA	0.921164127	1.337885706	0.800943775	2.285263182	1.532128153
219117_s_at	NA	0.660662778	0.345911401	0.439745327	0.378629142	0.348037788
219118_at	NA	2.26499598	0.765861393	0.738714863	1.155763475	1.254985708
219119_at	NA	0.414297154	0.578655366	0.499516352	0.391374948	0.516514154
219120_at	NA	1.129368818	1.402628258	0.123025699	1.940140821	1.041077168
219121_s_at	NA	0.687826462	0.554534821	0.90633318	0.830764499	0.746247383
219122_s_at	NA	1.108787439	1.402448476	1.236389104	1.372415573	1.250828285
219123_at	NA	0.858288872	1.870477791	1.258189484	2.173533805	1.534421836
219124_at	NA	1.575301677	1.421151025	1.618705004	0.94901129	0.983076797
219125_s_at	NA	1.684339622	1.534173524	1.112891432	1.283258329	0.863172786
219126_at	NA	2.328424359	2.248831106	2.094188755	2.594028512	2.29114657
219127_at	NA	1.000493959	0.794503139	1.016134707	1.111730157	0.736251098
219128_at	NA	0.921771114	1.007000874	0.913298567	1.181131099	0.960064774
219129_s_at	NA	0.834608675	1.036231763	0.728135702	0.581668778	0.81209287
219130_at	NA	1.127473528	1.104924258	1.096890202	0.893511635	0.981804098
219131_at	NA	1.316880862	1.785788749	0.973363768	1.325288241	1.348817192
219132_at	NA	0.183673206	0.319627221	0.186344541	0.800492818	1.611791298
219133_at	NA	0.797084753	1.013152022	0.999830196	0.737421312	0.9352703
219134_at	NA	3.140121845	0.821658393	7.084102008	4.886101695	5.29188211
219135_s_at	NA	1.314453152	0.808531758	1.847985162	1.065061205	0.989676819
219136_s_at	NA	4.705612601	3.022407486	0.737631833	0.246702641	0.174471326
219137_s_at	NA	1.354047976	1.111853443	1.094773749	1.024422749	1.223382376
219138_at	NA	2.565669155	2.607122179	2.054772279	3.815857696	2.091355462
219139_s_at	NA	2.241808068	0.14196582	0.283365367	0.754070185	0.985594013
219140_s_at	NA	1.582449676	1.135542035	0.531229068	2.109847528	2.203833763
219141_s_at	NA	1.129002287	0.838389826	0.63933223	1.168015524	0.837020884
219142_at	NA	0.430689434	0.461652249	0.61718965	0.472561619	0.476582975
219143_s_at	NA	2.474844906	5.057634462	4.256719733	18.67255485	6.007254332
219144_at	NA	13.74200566	4.908793889	5.978069953	2.349734493	1.805474982
219145_at	NA	2.288953993	1.588370683	2.511928857	2.282191518	1.719495474
219146_at	NA	0.643279908	0.764795672	0.635961056	0.740533443	0.876074675
219147_s_at	NA	0.601165424	0.664396717	0.520882923	0.510922441	0.544413381
219148_at	NA	1.558577859	2.056713001	1.878917559	1.764559303	1.816968299
219149_x_at	NA	1.236506538	1.017819279	1.076451572	1.158112089	1.034820832
219150_s_at	NA	0.799052983	0.945531189	1.923051	1.467247459	1.803695937
219151_s_at	NA	1.108747689	1.305302931	1.277666945	1.024877788	0.953986277
219152_at	NA	0.828591635	0.670135902	2.536238689	2.661030642	0.302993212
219153_s_at	NA	0.929842451	1.35573645	3.638542784	1.399938542	3.636567252
219154_at	NA	0.311926878	0.777891505	0.971971886	1.191577439	1.459317428
219155_at	NA	2.397784778	2.805747501	2.27078462	2.587138512	2.222425329
219156_at	NA	0.469091453	0.444096818	0.463752483	0.364989333	0.616035384
219157_at	NA	1.050482683	1.080748187	0.716060971	0.688133366	0.790857781
219158_s_at	NA	1.146621838	1.001367598	1.262949966	0.744486104	1.237667327
219159_s_at	NA	0.944981612	0.809616119	1.424923279	0.73258421	2.864922149
219160_s_at	NA	1.613550495	0.749286684	0.84637291	1.055445104	1.072506736
219161_s_at	NA	2.668842616	3.982355176	3.00244405	3.170093037	3.404570714
219162_s_at	NA	1.535977165	2.062962961	2.05320318	1.751289716	1.889181206
219163_at	NA	0.850002282	0.59254344	0.820885956	0.808273564	0.845764735
219164_s_at	NA	0.995716834	0.9767865	0.623074581	0.723402581	0.813892549
219165_at	NA	0.475041928	0.148619892	0.455713974	0.275989882	0.3010617
219166_at	NA	0.892550611	0.913389362	1.097212752	0.898868794	0.724944673
219167_at	NA	3.511459087	0.199365447	0.110734075	2.470683761	0.362116029
219168_s_at	NA	1.108654148	0.495507388	2.095350441	0.961517925	1.471298885
219169_s_at	NA	1.11388347	1.678372717	1.34802332	1.066276458	1.138536076
219170_at	NA	2.218326527	1.198259285	0.623945101	3.243213567	1.115445068
219171_s_at	NA	1.521691784	1.064782529	1.321137989	0.773747298	1.175836531
219172_at	NA	0.925528691	0.569413067	0.759768336	0.484162102	0.791610893
219173_at	NA	1.282540851	0.53373924	5.58263357	5.284857828	1.851395409
219174_at	NA	1.273082431	1.334027819	1.290805859	1.073478941	1.219465849
219175_s_at	NA	0.975032369	0.699840603	0.877635261	0.849395413	0.815063912
219176_at	NA	1.496544816	1.390935279	1.296566053	1.552111486	1.409743514
219177_at	NA	1.566508222	2.630091546	1.854785725	1.477616595	2.150405986
219178_at	NA	1.568310627	1.687964836	1.531505284	1.238636952	1.645977066
219179_at	NA	1.553468326	2.353210067	21.42372881	1.78553784	2.090196658
219180_s_at	NA	1.188515174	0.954481858	0.714022773	1.074037541	1.296231584
219181_at	NA	0.601545662	0.495027188	0.366909987	0.403140411	0.546772006
219182_at	NA	1.22077134	1.330006813	1.214420713	1.352511696	1.233404474
219183_s_at	NA	1.277139841	0.763896777	0.702265407	0.627842588	1.491247144
219184_x_at	NA	0.726553514	1.04878462	0.802892126	0.622677505	0.919497248
219185_at	NA	0.507173405	1.232180968	0.873823839	0.906582315	0.986270882
219186_at	NA	0.723868178	0.43014391	0.854709107	0.531002257	0.666378534
219187_at	NA	1.98217263	0.532673777	1.647946015	0.576724477	1.055026705
219188_s_at	NA	1.060775456	1.432120225	2.294021459	0.29567352	1.062645386
219189_at	NA	0.941611544	0.420209074	1.068857011	0.716606652	0.834535406
219190_s_at	NA	2.613148765	1.761866048	1.729868684	1.404564913	1.318184708
219191_s_at	NA	4.196762894	0.899676014	1.99713056	0.661624769	1.9832705
219192_at	NA	0.790376447	0.813340564	0.734907422	0.714621902	0.942463949
219193_at	NA	0.667621821	0.686699933	0.956703003	0.820168827	1.126646077
219194_at	NA	1.69582411	1.110416707	2.117888292	2.604260549	4.483348294
219195_at	NA	1.884278709	0.939075906	0.476641008	7.977919321	1.035681546
219196_at	NA	1.611479592	1.43620178	1.125587467	2.780048077	1.686717998
219197_s_at	NA	7.536434261	4.018798807	4.071742001	12.21993953	1.336320901
219198_at	NA	0.956504106	0.504279512	0.849246824	0.378785242	0.461569004
219199_at	NA	1.10515995	0.67208743	0.666063931	0.516563292	0.980666112
219200_at	NA	0.968797253	1.269200931	1.394021082	1.726080377	1.673161865
219201_s_at	NA	1.723645148	1.719990579	2.879086425	1.909211946	2.18057686
219202_at	NA	1.398822498	0.564098074	1.294534394	1.120148722	1.101572183
219203_at	NA	0.848572095	2.159594588	1.552905101	1.592230971	1.272253295
219204_s_at	NA	3.09656167	1.860407049	1.57150098	2.635889532	1.702069915
219205_at	NA	0.952274524	1.032806728	1.697886775	1.688205643	1.276349142
219206_x_at	NA	0.658070343	0.573344325	0.72880807	0.672440192	0.978066926
219207_at	NA	0.975191324	0.537226001	1.241840728	1.017939518	1.759078438
219208_at	NA	2.51467475	3.876744138	1.931614767	4.082130356	4.714363966
219209_at	NA	1.364130476	1.856884006	1.193986922	2.131163592	1.342252806
219210_s_at	NA	6.453810119	0.436172791	0.68942351	0.419524227	0.79201215
219211_at	NA	8.988596683	12.1479084	14.61868191	25.83216169	8.26817166
219212_at	NA	1.96282136	2.488646488	2.515909288	2.034219557	1.527570411
219213_at	NA	2.521947072	8.068601916	2.001897996	5.323491196	2.609164221
219214_s_at	NA	1.626920543	1.284376385	1.573105893	2.163366403	1.682069534
219215_s_at	NA	2.148507338	4.1685969	3.28641448	3.328324687	3.053564489
219216_at	NA	0.597823413	0.454325556	0.3296177	0.290496903	0.694784663
219217_at	NA	1.602992971	1.874609464	2.036975696	2.349560096	1.857596924
219218_at	NA	0.854924785	0.48631375	0.946072348	1.196725019	0.4476308
219219_at	NA	1.760924498	1.096984248	1.985708169	1.535049081	1.894144971
219220_x_at	NA	1.410945395	1.808319429	1.284802765	1.401918399	1.175087406
219221_at	NA	0.346852089	0.359289761	0.638501734	0.370972853	0.605663899
219222_at	NA	1.328791363	0.512369187	1.080390441	1.145959883	1.626226636
219223_at	NA	2.023895951	1.12435008	1.286763907	0.464310869	1.308437002
219224_x_at	NA	0.55868488	1.074035629	1.623370305	0.611514476	0.213517423
219225_at	NA	0.865262789	0.812871775	0.712636012	0.921990084	0.870249881
219226_at	NA	1.79659504	0.821115654	0.876375386	1.295515814	1.662586086
219227_at	NA	1.023686551	1.90389588	1.704362855	3.686386675	1.774283482
219228_at	NA	1.260169274	0.730310887	1.01583772	0.743779088	0.88244315
219229_at	NA	2.623702795	2.219163872	2.962752843	1.908804098	1.875136163
219230_at	NA	1.077703027	1.218837137	1.022522702	0.758086787	0.995590145
219231_at	NA	0.741169026	0.76555869	0.638010448	0.621616162	0.667674876
219232_s_at	NA	1.453182847	0.966621129	1.00203647	1.476816167	0.811763218
219233_s_at	NA	1.993933738	0.699466644	0.441598498	2.306795935	2.368039258
219234_x_at	NA	0.843103606	0.7497177	1.035137348	1.447428388	1.041727171
219235_s_at	NA	0.66449304	0.71248931	0.893869426	0.986949703	0.76583772
219236_at	NA	0.208718117	0.072996272	0.502964723	0.127159179	0.270776234
219237_s_at	NA	0.747829832	0.724711847	0.669690149	0.654151325	0.727736172
219238_at	NA	0.634549265	0.886577201	0.734593591	0.586743812	0.739028957
219239_s_at	NA	0.970742992	0.600870827	0.663345761	0.618910634	0.529020083
219240_s_at	NA	0.885776683	0.852061787	0.414262491	0.804542554	0.829696621
219241_x_at	NA	0.877376844	0.449644016	0.746809511	0.65301404	0.620365427
219242_at	NA	0.451345146	0.963221036	0.812048281	0.745885336	0.805137099
219243_at	NA	2.833403361	2.612590401	1.126079447	1.212492053	0.530954259
219244_s_at	NA	0.909609021	1.181948416	0.817118417	0.929668576	0.945367086
219245_s_at	NA	1.523473909	0.732003196	1.211004818	0.84796779	0.993303935
219246_s_at	NA	0.29052811	0.632438623	0.557477394	0.767809706	0.404756459
219247_s_at	NA	2.360822804	1.289097591	2.029915688	2.945634604	1.81651868
219248_at	NA	1.160410592	1.7756063	1.391411376	1.392522385	1.460589746
219249_s_at	NA	0.282125811	0.201822748	3.016629636	3.299549234	1.757978366
219250_s_at	NA	0.243487768	0.186376617	0.26445283	0.19459882	0.272619104
219251_s_at	NA	0.219345069	0.872128385	1.079433477	0.429299922	0.415153313
219252_s_at	NA	1.160045937	0.911447316	0.933241763	1.093252638	0.685937715
219253_at	NA	0.906837702	1.032396018	0.916777529	0.960658566	1.01586678
219254_at	NA	1.031515924	0.873945198	0.265581681	1.025776466	1.613854043
219255_x_at	NA	4.611681162	17.19402202	8.556443672	3.54141095	3.30080656
219256_s_at	NA	3.388694478	1.249869606	2.395281872	2.032082279	2.301018743
219257_s_at	NA	4.151632127	2.509829229	2.775622615	3.976179854	6.526530154
219258_at	NA	3.229420366	4.292324838	3.540028264	4.014254948	4.165160132
219259_at	NA	1.771445729	0.745269583	1.586313049	1.892514799	1.632442828
219260_s_at	NA	1.1108994	1.535708314	1.723266764	1.958250888	1.576254582
219261_at	NA	0.962738251	2.081206443	2.448067068	2.466102604	1.249424713
219262_at	NA	1.049520693	0.74483674	2.338741034	0.729543731	1.067806917
