Names	total	elements
		"ENTPD3"
		"SYT5"
		"RP11-510C10.4"
		"NSMAF"
		"TMEM169"
		"C11orf85"
		"RHBDL3"
		"BAAT"
		"NKX6-2"
		"RGPD4-AS1"
		"FAM135A"
		"RP11-355F16.1"
		"AK024134"
		"ADRA2C"
		"EFCAB13"
		"ITGA8"
		"LOC441666"
		"ZNF407"
		"BC047615"
		"UCP1"
		"ANKRD20A1"
		"CYP2D7P"
		"ZNRF2"
		"PIGG"
		"APCDD1L-AS1"
		"C15orf62"
		"USP25"
		"TMSB15A"
		"EPHX4"
		"CDC14B"
		"LRCH2"
		"BGN"
		"STAMBPL1"
		"CELSR3-AS1"
		"YME1L1"
		"SLC29A2"
		"HIST1H2BJ"
		"LOC100288966"
		"RIT2"
		"P4HA1"
		"MYLK3"
		"C12orf40"
		"PGM5-AS1"
		"SERPINB9"
		"LINC00598"
		"FBXO4"
		"ANXA6"
		"LOC101927934"
		"C8orf74"
		"IGKV2D-28"
		"MIR2682"
		"NCKIPSD"
		"RP11-201A3.1"
		"TCRVA15"
		"SOX2-OT"
		"RP11-313C4.1"
		"TCRDV2"
		"EPB41"
		"GABBR2"
		"TES"
		"TREML2"
		"LOC146795"
		"MRAP2"
		"CR2"
		"CYP4A11"
		"RP5-991O23.1"
		"LINC00536"
		"LOC101928893"
		"ZNF28"
		"CSH1"
		"SYNPO2"
		"HMGB1P17"
		"NLRP6"
		"CLRN3"
		"SLC16A6"
		"LOC101926951"
		"DOC2B"
		"C1orf200"
		"RGS6"
		"CRYBB2P1"
		"MILR1"
		"PATE2"
		"IL5RA"
		"RNF144A-AS1"
		"RP11-319E16.2"
		"CAMK1D"
		"CALCA"
		"DGKI"
		"RAB39B"
		"LOC100128922"
		"RP11-396F22.1"
		"CCNE2"
		"KHDRBS3"
		"BC015159"
		"KCTD1"
		"SLC22A1"
		"LOC101929040"
		"KLHL34"
		"KLK4"
		"CNN1"
		"PDCD6"
		"FGF10-AS1"
		"HNRNPA1P31"
		"RP11-131L23.2"
		"CDKN2D"
		"RP11-360K13.1"
		"LOC286114"
		"MYBL2"
		"SLC1A2"
		"SLC15A4"
		"LOC101928420"
		"ZNF503-AS2"
		"PLA2G7"
		"INE1"
		"CATX-1"
		"MPDU1"
		"LOC101928877"
		"LOC440416"
		"CBX5"
		"HNF4G"
		"HTATSF1P2"
		"TTC40"
		"RP11-506N2.1"
		"SNORA66"
		"SNCAIP"
		"HPSE2"
		"ZNF396"
		"RP5-1102E8.3"
		"NYNRIN"
		"AMER2"
		"HSD17B6"
		"OR52K3P"
		"OR5L2"
		"C4B"
		"SLC6A1"
		"CYS1"
		"TRAV5"
		"LRRC29"
		"LOC101927138"
		"ANKRD45"
		"RP11-18H7.1"
		"RTKN2"
		"SCGB2B2"
		"AKAP14"
		"ZNF467"
		"LOC101929073"
		"TINAG"
		"LINC00189"
		"LOC101926934"
		"SHANK2"
		"ADAMTS19"
		"BTF3P11"
		"LOXL1"
		"LOC157503"
		"SIGLEC11"
		"PADI4"
		"GNG2"
		"MIR137HG"
		"LOC101927310"
		"JSRP1"
		"ALPI"
		"RS1"
		"HIST1H2BL"
		"ESM1"
		"PDS5B"
		"DEPDC4"
		"GJB2"
		"TLX1"
		"RHOJ"
		"RP11-348B17.1"
		"KCNT1"
		"ROPN1L"
		"DSE"
		"CXCR3"
		"OR5AK4P"
		"EQTN"
		"COL6A1"
		"VPS53"
		"ESPNP"
		"UBE2D1"
		"BVES-AS1"
		"FOXN4"
		"PRTG"
		"CALM1"
		"TMEM163"
		"SLC35F4"
		"LINC00304"
		"CD8B"
		"PEX5L"
		"LOC101928666"
		"RORA"
		"FLJ42627"
		"LOC340184"
		"GOSR2"
		"RP11-787B4.2"
		"LOC101929167"
		"C3orf80"
		"RP11-254F7.1"
		"IDNK"
		"SSSCA1-AS1"
		"IFI6"
		"LINC00692"
		"TSPAN2"
		"CXCL11"
		"LINC00900"
		"LOC101929341"
		"FAM155A"
		"EYA4"
		"TUSC7"
		"TREML3P"
		"FAM26D"
		"LIX1"
		"DMBX1"
		"RP11-674P19.2"
		"LHB"
		"PRKAA2"
		"C18orf54"
		"TNKS"
		"JMJD6"
		"NETO1"
		"IRGM"
		"BC040734"
		"LINC01115"
		"KCNK10"
		"FAHD2CP"
		"ZNF471"
		"USP49"
		"RP11-210M15.2"
		"LHX9"
		"CCDC89"
		"RBM12B-AS1"
		"FMN1"
		"LINC00162"
		"ESPN"
		"WISP3"
		"TNFSF11"
		"P2RX3"
		"KCNG3"
		"RP11-298D21.2"
		"TMEM245"
		"LINC00630"
		"SLC26A3"
		"FOLH1"
		"LOC100996919"
		"SFT2D3"
		"IGLV@"
		"HIST1H4B"
		"ZNF423"
		"RP11-566K11.5"
		"MCFD2P1"
		"OR2H1"
		"IFIT1"
		"RP11-366L5.1"
		"SIX3"
		"ZNF804B"
		"NEGR1"
		"AC000111.3"
		"CES1"
		"LOC101928290"
		"RALGAPA1"
		"RP5-1098D14.1"
		"KRR1"
		"ANO2"
		"ETNPPL"
		"CTD-3080P12.3"
		"LOC101928317"
		"DDX28"
		"MTMR9LP"
		"LOC101928739"
		"ADCYAP1R1"
		"SPOCD1"
		"SRPX2"
		"RARRES1"
		"POU3F3"
		"XKR4"
		"RP1-187B23.1"
		"DCDC5"
		"PMS2P4"
		"LMO3"
		"NCF4"
		"ABCC6"
		"PHLDB3"
		"LOC101060181"
		"CRIP3"
		"MEF2C"
		"LOC554207"
		"PILRA"
		"LOC100507461"
		"HIST1H4H"
		"HIP1R"
		"C2orf80"
		"CDC42EP2"
		"HOXA11-AS"
		"GINS2"
		"COL24A1"
		"PRAMEF1"
		"HPR"
		"IGLV1-36"
		"TRBV25-1"
		"TDP1"
		"HIST1H4I"
		"ANKRD20A2"
		"MAGIX"
		"SLC8A1"
		"GRIK1-AS2"
		"TRHDE"
		"TTC9"
		"REG4"
		"LILRB1"
		"LINC00684"
		"PFKFB2"
		"PRO1082"
		"HIST1H4L"
		"CYP2C18"
		"LOC643406"
		"BC041484"
		"RBMY1A1"
		"RP3-359N14.1"
		"ZNF521"
		"ANKS1B"
		"CRYZL1"
		"F2RL2"
		"HTR1E"
		"OR7E14P"
		"ANKMY1"
		"IFI27"
		"STAT5B"
		"MTAP"
		"LOC100287728"
		"CYB5RL"
		"OPRL1"
		"CCL19"
		"LOC100652770"
		"RP11-700H6.1"
		"MMP23B"
		"SPANXB1"
		"TONSL"
		"CENPU"
		"RGS9"
		"SNORD21"
		"HCRTR2"
		"C20orf62"
		"IGK"
		"WIPF1"
		"LOC220077"
		"PYDC1"
		"NPTX1"
		"DEFB126"
		"RP3-525N10.2"
		"MTUS2"
		"ADH4"
		"KRTAP2-1"
		"PP14571"
		"ERVFH21-1"
		"CALM3"
		"RP11-665C16.8"
		"WNT1"
		"BARX1"
		"HLA-DRA"
		"ZNF382"
		"TPCN2"
		"MAFK"
		"TSGA10IP"
		"MIR497HG"
		"LOC101926963"
		"ANPEP"
		"UG0898H09"
		"SYT3"
		"TTTY8"
		"POLE4"
		"RGS7BP"
		"GPRC5B"
		"HIPK1-AS1"
		"FOXP3"
		"RBMY1E"
		"NUP210L"
		"ZNF688"
		"SLC14A1"
		"DLC1"
		"CABP1"
		"ECRP"
		"LOC100996590"
		"LOC340107"
		"LINGO1"
		"LINC00888"
		"KCNV1"
		"LOC102725315"
		"LOC642426"
		"MACROD2-AS1"
		"RASEF"
		"TCP10"
		"MAGEB4"
		"FAM166B"
		"TTYH2"
		"FAM71A"
		"THSD7A"
		"MAGEB6"
		"RASGRF2"
		"PLTP"
		"ESCO2"
		"BC043227"
		"PAPPA"
		"AQP4"
		"HCAR1"
		"GCAT"
		"RP11-400N13.1"
		"CCDC74A"
		"RSPH4A"
		"SLIT2-IT1"
		"ENPP5"
		"LOC100126784"
		"PHLDB2"
		"ZNF333"
		"ICA1"
		"SCN4A"
		"PRDM1"
		"CRCT1"
		"LOC101929741"
		"SELL"
		"KLK2"
		"LOC101930476"
		"RP11-65D24.2"
		"MAPK8IP3"
		"SIT1"
		"KB-1410C5.2"
		"SLC16A11"
		"RP11-303E16.7"
		"CDY1"
		"LINC01419"
		"KRT7"
		"SCARA3"
		"HOXD11"
		"GRTP1-AS1"
		"ZNF775"
		"MIR4435-1HG"
		"KANK1"
		"CCDC152"
		"IGSF11"
		"SCT"
		"CADM3-AS1"
		"RP11-181E10.3"
		"PRKAA1"
		"MPPED2"
		"CYP19A1"
		"APOA5"
		"ADAD2"
		"EBF2"
		"PPFIA2"
		"RP11-421E14.2"
		"USP44"
		"ANKRD44-IT1"
		"MIR3663HG"
		"TMEM156"
		"LOC101928551"
		"PRAMEF2"
		"LPAR4"
		"AVP"
		"TSPAN5"
		"LMOD3"
		"LOC101928012"
		"HUWE1"
		"RP13-1039J1.3"
		"LOC101929645"
		"PPM1H"
		"TOX3"
		"LOC101928553"
		"EPHB2"
		"NADK"
		"CDH6"
		"LOC102724312"
		"NAP1L5"
		"LOC100506082"
		"TNFRSF13C"
		"KIF26B"
		"HIST1H2AD"
		"POLRMT"
		"C20orf202"
		"C5orf27"
		"ZNF415"
		"LOC286177"
		"LINC00654"
		"CSMD1"
		"LRP1B"
		"SLC25A27"
		"ENTHD1"
		"HFM1"
		"RUNX1T1"
		"ZNF709"
		"ZNRD1-AS1"
		"SERPINF2"
		"ALOX5"
		"RPS29P28"
		"RASD1"
		"TUB"
		"LOC692247"
		"APELA"
		"LOC100653057"
		"WDR76"
		"LOC100507384"
		"GNG4"
		"SEC24D"
		"CYP4F62P"
		"LINC00610"
		"SLC25A42"
		"LOC100128727"
		"DNAJA4"
		"SLC27A6"
		"CATSPERD"
		"FGD3"
		"CTD-2561B21.11"
		"KBTBD11"
		"AF186192.1"
		"YJEFN3"
		"RNF157"
		"LOC389332"
		"FBXO24"
		"CNGB3"
		"PDGFRL"
		"PAGE4"
		"TINCR"
		"TRBV7-3"
		"TP53TG5"
		"SIX1"
		"LOC100506851"
		"MMP23A"
		"TIPARP-AS1"
		"ELAVL4"
		"CCDC132"
		"VN1R3"
		"FAM111B"
		"MYOM3"
		"ACSM3"
		"LOC101928140"
		"ANKRD30B"
		"HS6ST3"
		"DRP2"
		"HDAC7"
		"THOC5"
		"PLCXD1"
		"BNIPL"
		"MYT1L"
		"SNORD112"
		"RP11-716O23.1"
		"C17orf64"
		"LRRC16B"
		"KALRN"
		"LINC01158"
		"SERPINB6"
		"RHAG"
		"LOC101930595"
		"WDR19"
		"SERTAD4-AS1"
		"LPAR3"
		"LA16c-381G6.1"
		"IKZF1"
		"ST7-OT4"
		"LOC728613"
		"SDCBP2-AS1"
		"ODF3"
		"PHF2P1"
		"BEND6"
		"DAOA-AS1"
		"DSCAML1"
		"PCDH20"
		"RHOB"
		"SLC4A9"
		"LOC101929829"
		"TMEM151B"
		"RP11-108B14.5"
		"CYSLTR1"
		"MNS1"
		"C11orf21"
		"NR5A1"
		"TCEB1P28"
		"TECRL"
		"WNK1"
		"ANKRD20A4"
		"LOC100506999"
		"LINC00606"
		"HMGA2"
		"KLHL14"
		"UGGT2"
		"DOK5"
		"CCDC61"
		"SLC8A2"
		"RP11-1006G14.1"
		"HBA2"
		"DKFZp667J0810"
		"CMTM1"
		"RBMY1B"
		"CERS3"
		"EPB41L2"
		"RP11-508N22.12"
		"RNF130"
		"RP11-420K14.2"
		"GH2"
		"ZNF837"
		"LINC00423"
		"MFI2"
		"SVIP"
		"MED30"
		"NTS"
		"MIR124-2HG"
		"CASP10"
		"MUC5B"
		"GPR112"
		"KCNJ4"
		"PSG11"
		"ADORA2A-AS1"
		"EMC8"
		"SPATA6L"
		"CCDC169"
		"KATNAL2"
		"CLIC5"
		"POM121L1P"
		"CCSER2"
		"LOC100505851"
		"SAMD14"
		"ENO2"
		"ADORA1"
		"RP1-20C7.6"
		"CTA-445C9.15"
		"LOC101928273"
		"LOC101060236"
		"RP11-58O3.2"
		"C5orf47"
		"WNT9B"
		"MCM3AP-AS1"
		"SLC22A25"
		"NOVA2"
		"IGKV2-28"
		"CUBN"
		"LITAF"
		"TCEB3B"
		"LOC101926913"
		"ZBTB46"
		"LOC283484"
		"PART1"
		"TLR8"
		"RP11-90K6.1"
		"DHX34"
		"MS4A2"
		"COL6A6"
		"NAALADL2-AS3"
		"IPO9-AS1"
		"PRMT1"
		"C4A"
		"B3GALNT1"
		"HMGCS2"
		"LOC283070"
		"SPOCK3"
		"MEIOB"
		"SH3GL2"
		"LOC286059"
		"FKBP4"
		"SPATA1"
		"UNC80"
		"LOC100509814"
		"DLEU2L"
		"LINC00689"
		"SMIM2"
		"CRMP1"
		"C10orf71-AS1"
		"RP11-360A18.2"
		"ZNF536"
		"DDR1-AS1"
		"C9orf24"
		"KRT20"
		"ZNF80"
		"USP18"
		"MAPK12"
		"CEACAM8"
		"AC010095.5"
		"FAM13C"
		"LINC00642"
		"CHRNB2"
		"CACNA1B"
		"CDC45"
		"CACNA1E"
		"GRIN2D"
		"SLCO5A1"
		"SLC25A31"
		"GTF2A1"
		"LOC101928537"
		"CTB-119C2.1"
		"LOC285593"
		"DUSP16"
		"LOC101927527"
		"KCNG2"
		"EIF2AK3"
		"NT5C1B-RDH14"
		"SLFNL1-AS1"
		"LYPD6"
		"ART1"
		"KCND3"
		"BDNF-AS"
		"PPARA"
		"GALNT16"
		"OLAH"
		"CTD-2076M15.1"
		"AP006216.12"
		"CSDC2"
		"GALK1"
		"FAM155A-IT1"
		"BGLT3"
		"FAM182B"
		"LOC100507537"
		"IZUMO1"
		"MUC4"
		"SNTB1"
		"TMEM150C"
		"PYGO1"
		"H2BFXP"
		"TBC1D28"
		"DNAH8"
		"LOC101929657"
		"CELF4"
		"LOC284112"
		"LOC100127974"
		"CCDC171"
		"NDUFC2-KCTD14"
		"RIPPLY1"
		"HMGN2P9"
		"PCDH8"
		"TRAF3IP2-AS1"
		"TEKT5"
		"ALDH5A1"
		"RNASE1"
		"SLC15A1"
		"RP11-758M4.4"
		"ZNF391"
		"RP11-38C18.2"
		"SAYSD1"
		"COL10A1"
		"POU6F2-AS2"
		"LINC00476"
		"LINC01098"
		"CDH8"
		"P2RY6"
		"PRDM14"
		"ADAM23"
		"TYR"
		"LOC101929036"
		"DNAH14"
		"LAMP3"
		"LINC01146"
		"C17orf104"
		"CRLS1"
		"EPB41L3"
		"BEND4"
		"LINC01234"
		"PXN-AS1"
		"RP11-319G9.3"
		"DDX50"
		"BTC"
		"MB21D1"
		"CNTNAP2"
		"RBM46"
		"CDC25A"
		"KCNH1"
		"MEG3"
		"HIST1H4D"
		"AK055055"
		"EMILIN2"
		"DOCK4"
		"DCAF4L2"
		"VENTXP1"
		"RP11-752D24.2"
		"LPPR5"
		"NRGN"
		"AC006538.1"
		"HIST4H4"
		"ZNF705G"
		"HIST2H4A"
		"CASC2"
		"NT5C1B"
		"HAS2"
		"PMP2"
		"CTA-384D8.35"
		"EFNA2"
		"HIST1H2BB"
		"LOC100507634"
		"ITGBL1"
		"B3GNT2"
		"ATG9B"
		"ARNT2"
		"TTN"
		"BEST1"
		"ZNF771"
		"CTD-2540F13.2"
		"RHPN1"
		"CHRM3-AS2"
		"CLEC10A"
		"HEXA"
		"LDHAL6B"
		"ALS2"
		"RP3-476K8.3"
		"MIR196B"
		"AX746903"
		"DPP10-AS1"
		"CNOT6L"
		"FGF14-IT1"
		"LOC100509457"
		"ATP2B2"
		"SLCO4A1"
		"SMIM17"
		"NR5A2"
		"IRAK3"
		"DISC1"
		"NLRP3"
		"DNAJC6"
GSE115406	1509	"XG"
		"CD33"
		"TRIM55"
		"LINC00708"
		"AC078883.4"
		"KCNA10"
		"CNTROB"
		"CYP2A7P1"
		"IGKV1OR2-108"
		"ERAP2"
		"SHANK3"
		"CCL27"
		"ARL17A"
		"TMEM229B"
		"EIF4EBP2"
		"ECM2"
		"BC040898"
		"RP11-456O19.2"
		"TGFBR2"
		"TCAM1P"
		"LOC102725426"
		"FAM129A"
		"MTOR"
		"NPHS1"
		"LOC100996579"
		"PPP1R12B"
		"SHMT1"
		"COL18A1-AS1"
		"KIRREL"
		"OTOA"
		"AC005256.1"
		"LOC729291"
		"LOC101928399"
		"RP11-768F21.1"
		"ADAMTS16"
		"SLC4A4"
		"TMEM247"
		"S100A3"
		"LOC653786"
		"ZSWIM8"
		"HIGD1B"
		"FBLN7"
		"ALPPL2"
		"WHAMMP3"
		"SOX6"
		"INTS3"
		"LOC646014"
		"PRKXP1"
		"BC037214"
		"FAM47E-STBD1"
		"NFATC1"
		"NR6A1"
		"LINC00893"
		"PRRX1"
		"LOC101928651"
		"BC045784"
		"FLJ22184"
		"CYCSP44"
		"INTS6-AS1"
		"PLXDC2"
		"TRIML2"
		"FUCA2"
		"AZGP1"
		"CDAN1"
		"NDST2"
		"TM4SF1"
		"CD109"
		"LOC100287221"
		"CRAMP1L"
		"FLJ26850"
		"AKAP7"
		"MYH11"
		"BET1L"
		"DUSP6"
		"LOC102800447"
		"PDZD2"
		"TCTE1"
		"RBSG3"
		"ASPN"
		"RP11-1277A3.1"
		"UPK3A"
		"CNTNAP5"
		"RARB"
		"NCOR2"
		"CACNG1"
		"KRTDAP"
		"NAT8B"
		"CFLAR"
		"CABP4"
		"EGF"
		"BMP3"
		"NAV2-AS2"
		"FSD2"
		"CAPN1"
		"LOC284912"
		"SEPT7"
		"BC034802"
		"OOSP2"
		"MMRN2"
		"FAM83H"
		"C21orf62"
		"CYP3A43"
		"AC078883.3"
		"CACNB4"
		"AJAP1"
		"TRIM38"
		"LOC154872"
		"PCGF2"
		"MYBPC1"
		"CTD-2302E22.4"
		"CARD6"
		"LOC100507054"
		"NREP"
		"C2CD4B"
		"ARHGAP33"
		"MIR34A"
		"ETS1"
		"LINC00911"
		"XK"
		"IGHD3-16"
		"LOC401176"
		"PRM3"
		"GJB1"
		"LOC100422212"
		"ABHD12B"
		"CNN2P10"
		"CCDC40"
		"TTC17"
		"LOC100128198"
		"ADAMTS15"
		"PHEX"
		"TNFAIP2"
		"MAML2"
		"TRADD"
		"TLR10"
		"SNORA65"
		"LINC01180"
		"EIF1AY"
		"LURAP1L"
		"SIM2"
		"GPRC5C"
		"IFNA21"
		"DSC3"
		"KCNQ1OT1"
		"DDX3X"
		"CACTIN"
		"CACNB2"
		"CNTNAP3B"
		"P2RX6"
		"KLHL36"
		"KRT83"
		"ZNF671"
		"CCDC148-AS1"
		"CTB-31O20.9"
		"LOC101926907"
		"RP11-402D21.2"
		"FLJ35700"
		"TLN1"
		"ZFY"
		"NPEPL1"
		"GS1-103B18.1"
		"HPX"
		"LINC01118"
		"PI16"
		"LOC101927761"
		"WIPF3"
		"PDE4D"
		"TLR8-AS1"
		"AMN"
		"LRP2"
		"FMNL1"
		"PCDHGA3"
		"ADH1B"
		"ABHD16A"
		"PRSS33"
		"ZNF321P"
		"CAMK1G"
		"KANK3"
		"ZDHHC21"
		"SSC5D"
		"UNC93A"
		"CTTNBP2"
		"POFUT1"
		"LOC643733"
		"GYPB"
		"PRDM7"
		"CYP27A1"
		"PPP1R1A"
		"CCSER1"
		"LLNLR-246C6.1"
		"CYP2C9"
		"FAM227B"
		"BAIAP2-AS1"
		"S100A10"
		"SNX24"
		"UPF3B"
		"ANHX"
		"AMER3"
		"HEMK1"
		"LYPD8"
		"TTLL10"
		"LRTM2"
		"TMPRSS13"
		"SPACA3"
		"RBP3"
		"NAAA"
		"DHRS2"
		"PIK3C2G"
		"CA12"
		"LINC01138"
		"RBFADN"
		"C2orf82"
		"LOC400768"
		"GPR123"
		"LOC100506319"
		"SCYL1"
		"LINC00173"
		"IL20RA"
		"PRORY"
		"NPHS2"
		"TUSC8"
		"SPRY4-IT1"
		"IL33"
		"CLDN4"
		"PRR18"
		"FLJ21408"
		"PRR16"
		"CACNA1G"
		"TTC7A"
		"LINC01089"
		"ZNF503"
		"CNTNAP3P2"
		"CILP2"
		"PCSK5"
		"RAD52"
		"TMC5"
		"FAM53B-AS1"
		"PRSS54"
		"IFNA1"
		"ELANE"
		"LOC100128079"
		"PWWP2A"
		"TFPI"
		"CGB"
		"TMEM234"
		"SRY"
		"OVOL1"
		"CUL9"
		"BAG2"
		"CLEC4A"
		"C17orf70"
		"TRIM50"
		"CD96"
		"IL31RA"
		"CCNK"
		"CXCL8"
		"CYP2E1"
		"MIR492"
		"SCARA5"
		"HMG20B"
		"MAP4K2"
		"KRT23"
		"CHRNA4"
		"CSNK1A1"
		"RP3-452M16.1"
		"XYLB"
		"GJA3"
		"PPP2R1B"
		"LOC101927406"
		"LINC00408"
		"OSBPL5"
		"MIR8072"
		"EPB41L4B"
		"PLA2G5"
		"CXorf65"
		"C4orf32"
		"DNAJC3"
		"KIR3DL2"
		"FBLN2"
		"LOC100132731"
		"GLP2R"
		"KCNE1"
		"LOC100506497"
		"CLDN23"
		"NODAL"
		"WWC1"
		"KLRK1"
		"GBP1"
		"MB"
		"TACO1"
		"FAM160B1"
		"RNASE11"
		"STAR"
		"LOC100505853"
		"POLK"
		"RP11-568N6.1"
		"LOC101927396"
		"C1orf85"
		"OR5G1P"
		"SLC6A20"
		"AP000266.7"
		"FCRL1"
		"GCNT7"
		"LOC100506119"
		"CBLN4"
		"WNT7A"
		"RHBDL1"
		"DLL1"
		"MMP10"
		"LOC101928767"
		"LINC01227"
		"FLJ32790"
		"TSTD2"
		"PCSK9"
		"SPAG8"
		"TMEM176A"
		"APOC3"
		"DNAH1"
		"DNAJB5"
		"LPP"
		"T-Cell Receptor V-alpha region"
		"UBR4"
		"CHAT"
		"HAP1"
		"LOC100130370"
		"HRH1"
		"LOC101928571"
		"EGFLAM-AS4"
		"LOC728175"
		"ACTL6B"
		"AHNAK2"
		"B4GALT6"
		"NUDT7"
		"PACSIN3"
		"GNAS"
		"FLJ32955"
		"C10orf126"
		"TM6SF2"
		"WWTR1"
		"BHLHE40"
		"LOC100507258"
		"WDR7"
		"RP11-102C16.3"
		"FBF1"
		"ICOSLG"
		"ASIC2"
		"FGF12"
		"CCDC14"
		"LOC101929728"
		"AFAP1L1"
		"PLA2G16"
		"HEPH"
		"LOC646241"
		"CD28"
		"SHISA9"
		"TIAL1"
		"CA8"
		"FZD10"
		"DOCK5"
		"LHX4"
		"LOC101805491"
		"LOC285423"
		"ANK1"
		"KCNU1"
		"RCSD1"
		"KIAA1211L"
		"FLJ41170"
		"WDR88"
		"MKL1"
		"CTLA4"
		"TSPAN17"
		"GRIN1"
		"C6orf58"
		"LOC389834"
		"AKT2"
		"SRMP1"
		"C15orf26"
		"AP001604.3"
		"NAP1L4"
		"HYDIN2"
		"LINC01069"
		"UBE3C"
		"PDE4A"
		"TNFSF8"
		"HNRNPC"
		"ADAM18"
		"TMEM45B"
		"CLRN1"
		"RSU1"
		"CASP8"
		"LOC285389"
		"USP2-AS1"
		"BCL2L10"
		"LOC100652930"
		"AQP11"
		"KIR3DL1"
		"LOC101928663"
		"CHRD"
		"GPR176"
		"LINC00475"
		"ALX3"
		"ASGR1"
		"SAGE1"
		"SLC43A3"
		"LARP1"
		"ZNF385D"
		"DLGAP1-AS1"
		"PKD1P1"
		"LINC00645"
		"RAMP2-AS1"
		"LOC101927313"
		"LOC100996342"
		"POC1B-GALNT4"
		"HPD"
		"GALNT4"
		"ZNF263"
		"LINC00938"
		"SPATA3"
		"LAMB4"
		"LOC642236"
		"ACVRL1"
		"SRGAP2"
		"RP11-402G3.5"
		"LINC01006"
		"CCDC37-AS1"
		"JAG1"
		"LOC101927338"
		"VSTM2A"
		"PRSS3P2"
		"PTK2B"
		"WNT11"
		"ABCB8"
		"RSU1P2"
		"ABCD1P2"
		"INHBE"
		"GS1-600G8.3"
		"RP11-44F14.8"
		"C15orf32"
		"CASP1"
		"EPB41L4A"
		"SASH1"
		"SLC39A9"
		"CC2D2B"
		"LAMP5"
		"NEUROD1"
		"AC087501.1"
		"LOC728805"
		"ALDOAP2"
		"PDE11A"
		"RRAD"
		"MIR4454"
		"NTM"
		"LIF"
		"LOC101927059"
		"TBC1D7"
		"CXCL2"
		"LYZL1"
		"GP6"
		"MKL2"
		"TNFRSF19"
		"LOC101927650"
		"CORO1B"
		"AKAP2"
		"IMPG2"
		"FGD2"
		"ANXA2P3"
		"ITGA2B"
		"PPP4R1L"
		"ALPK3"
		"DKKL1P1"
		"HR"
		"NPPC"
		"CCL28"
		"NR0B1"
		"PSMG4"
		"WRNIP1"
		"GOLGA2P2Y"
		"SSX3"
		"PGAM5"
		"OSTM1-AS1"
		"SPTBN1"
		"FMO5"
		"MROH2B"
		"FABP1"
		"C11orf92"
		"C16orf78"
		"TAS2R13"
		"RGCC"
		"KCNAB1"
		"TNFRSF25"
		"CAMSAP1"
		"LOC100130175"
		"LOC100507477"
		"MIA"
		"RDX"
		"KSR1"
		"OPRK1"
		"MESDC2"
		"FGF23"
		"ACSS1"
		"SSR4P1"
		"OR9A1P"
		"TFAP2D"
		"ZXDB"
		"TMEM144"
		"LOC100287877"
		"TNXB"
		"LOC101928837"
		"LEPROT"
		"LINC00028"
		"CRISP2"
		"DPYS"
		"C1QTNF6"
		"STBD1"
		"DAOA"
		"BC045788"
		"CDRT1"
		"YBX3"
		"DBF4B"
		"TCIRG1"
		"PHLDA2"
		"PALM2"
		"GIMAP4"
		"LOC101930541"
		"SPIDR"
		"FXYD1"
		"RBP2"
		"NRAP"
		"SOWAHA"
		"LINC00870"
		"DERL3"
		"CTC-436K13.5"
		"STK38"
		"AF086288"
		"FGF3"
		"SCGB1A1"
		"DLG4"
		"BC042374"
		"NEK10"
		"PAX8-AS1"
		"RP11-753A21.1"
		"NFIA-AS2"
		"RP1-149C7.1"
		"VNN3"
		"RAB27B"
		"SLC28A1"
		"AIM1L"
		"TPPP2"
		"LINC00491"
		"AC108056.1"
		"RHOD"
		"SLC2A13"
		"COL26A1"
		"TNFRSF12A"
		"FAM134B"
		"FN1"
		"WNT4"
		"GRIN2B"
		"PSG7"
		"PRH1-PRR4"
		"FAM47E"
		"ZNF816-ZNF321P"
		"RP1L1"
		"SLAMF8"
		"AZGP1P1"
		"RP11-210K20.4"
		"LOC101928429"
		"RP11-343H5.6"
		"SEL1L3"
		"KRT35"
		"TOP1MT"
		"MAST4"
		"FOXA2"
		"RP11-58G13.1"
		"DEFB127"
		"IL17RE"
		"PCDHGC3"
		"SATB2-AS1"
		"SERPINE1"
		"DERL1"
		"LRRC4B"
		"LOC101927058"
		"LPA"
		"LENEP"
		"CABP7"
		"ATL3"
		"MAGEB1"
		"TRIL"
		"KITLG"
		"LOC101927112"
		"PLAC1"
		"TIGIT"
		"OR2K2"
		"C8B"
		"LINC01361"
		"LOC100131170"
		"ZNF204P"
		"NIPAL3"
		"LINC01121"
		"GPR111"
		"SLC44A3"
		"KLHL4"
		"LOC100996246"
		"DOCK9"
		"C10orf12"
		"SLC35E4"
		"LAMB3"
		"LINC01314"
		"IL10RB-AS1"
		"LOC101930566"
		"DYNC1I1"
		"NCF2"
		"SLC17A6"
		"APOA1"
		"MIR4683"
		"AXL"
		"PAX8"
		"EVI5L"
		"ZBTB45"
		"AP001062.7"
		"APOBEC3F"
		"MTL5"
		"LEMD1-AS1"
		"PRH1"
		"LINC00535"
		"RP11-157E16.1"
		"LOC102467079"
		"LILRA5"
		"SPATS2L"
		"ADAMTS8"
		"KCNK7"
		"IDUA"
		"LOC286068"
		"LOC101928314"
		"STS"
		"PCNP"
		"LINC-PINT"
		"DNAJC5G"
		"PID1"
		"RP11-342L8.2"
		"DGKH"
		"PACS1"
		"PPP2R2C"
		"TPH1"
		"NRG4"
		"LOC375196"
		"TBC1D30"
		"XYLT1"
		"RUNX2"
		"BC033241"
		"ANO3"
		"LOC101929459"
		"AK4"
		"TXLNB"
		"HGD"
		"CARD14"
		"SLC6A6"
