entrez,GSM1348905,GSM1348906,GSM1348907,GSM1348908,GSM1348909,GSM1348910,GSM1348911,GSM1348912,GSM1348913,GSM1348914,GSM1348915,GSM1348916
339,10.2,5.5,11.9,8.3,13.1,6.3,7.2,14.9,8.1,2.5,17.5,11.5
23373,28.6,24.7,22.6,18,27.6,16.9,23,18.5,10.9,22.5,4.9,21.2
3592,28.2,22.4,48.6,48,38.4,10.2,30.5,43.4,48,51.3,72.3,60.8
9808,7.1,5.5,3.1,9.2,3.1,1,2,3,0.4,0.3,1.1,0.2
774,2.2,0.7,2.4,1.3,1.1,1.2,0.9,7.7,1,0.8,1.4,0.9
207,108.6,142.8,156.7,112.4,132.5,91,131.4,119.8,100.2,84.2,103.3,92.9
10472,10.7,6.8,14.7,2.4,4.7,1.9,4,8.5,2.2,6.8,4.6,4.3
3161,2413,2182.7,2922.3,2849.3,2324.9,1509.1,1905.4,2071.3,1328.6,1355,2010.5,1988.5
2792,19.9,10.8,3.3,16.5,26.1,4.2,9.8,10.7,12.3,12.5,7.3,15.1
9398,7.2,12,3.2,18,2.7,13.4,1,10.3,1.1,3.6,2.9,9.4
9555,2436,2427.9,4339.2,4789.9,2667.4,1768,3605.6,4068.4,1956,1923.7,3538.8,3606.6
780,590.5,694.4,519.6,467.9,404.6,234.2,256.8,249.2,352.1,334.4,358,321.2
100616237,590.5,694.4,519.6,467.9,404.6,234.2,256.8,249.2,352.1,334.4,358,321.2
25875,614.7,597.6,483.9,551.3,583.2,313.7,332.7,329.8,406.7,392.2,412.5,389.4
1009,14.6,11.1,3.3,15.1,4.4,7.8,1.5,2.6,26.7,2.8,15.1,1.6
1009,4.3,6.3,1.5,2.1,0.7,6.9,0.2,6.4,3.9,4.4,2.8,1.1
2262,7,5.2,10.1,6,5.9,0.5,1.7,3.5,6.6,3.9,0.4,5.9
9370,2.5,13.5,5.4,8.5,8.6,0.4,1.3,4.7,3.9,0.4,7.2,4.7
941,21.9,19.1,16.4,12,19.3,10.1,6.4,11.7,6.5,7.4,10,16.4
5737,0.3,0.7,0.3,0.6,0.6,1.5,0.2,0.4,5.9,0.6,1.5,0.8
2444,57.1,51.6,42.2,32.2,31.1,10.1,15.4,20.9,23.9,25.1,32.1,25.9
3195,7.9,1.7,0.6,3,1,6.9,1.1,2,0.9,0.5,1.5,1.7
10553,531.4,646.3,748.3,551.3,519.9,367.6,335.4,370.9,446,398.3,387.5,350
840,987.9,983.5,671.4,685.6,964.6,531.2,462.4,548,597.6,628.3,585.4,529
2559,0.4,0.4,0.4,0.2,0.2,0.3,0.6,0.1,0.2,3,1.8,0.2
2842,49.5,47.6,37.1,40.7,52.6,30.9,17.8,23.9,16.9,17.2,24.4,28.1
6540,1.4,16.8,7.4,3.8,10.3,4.8,6.3,10.7,4.4,9.7,7.1,3.9
6554,2.4,3.5,8.4,6.5,14.1,7.9,6.6,1.6,1.7,9.9,6.4,4.4
2186,1793.7,1653.2,1594.2,1579.5,1862.6,1117.2,1056.8,1251.4,1122.1,983.5,1155.6,997.8
3718,35.4,26.2,20.5,29.2,32.1,15.4,21.3,29.5,43.4,25.8,21.1,24.5
1018,4.5,5.5,4.8,3.9,2.7,1.9,3.4,3.5,4.8,5.1,4.8,4.1
100529145,4.5,5.5,4.8,3.9,2.7,1.9,3.4,3.5,4.8,5.1,4.8,4.1
23140,3.9,20.8,15.3,13.8,23.3,12.5,15,17.5,7.6,5.2,7.4,18.7
23140,11.2,1.9,9.7,2.4,2.2,9.8,0.8,10.4,2.7,1.4,0.9,5.4
3671,1.7,8.6,11.5,10.2,1.2,0.6,5,6.4,11.8,1.3,1.4,0.8
1775,4.5,4.2,1.6,8.1,4.3,0.9,9.8,13.2,21.9,3.3,2.2,5.8
181,2.2,19.1,7.9,21.3,5.5,4.1,15.5,1.3,26.2,39.2,2.5,15.2
3386,5.7,1,2.4,1.6,11.6,6.5,0.8,1.4,9.8,8.2,1.6,1.2
27255,1.2,12.2,1.9,6.9,3.2,1.9,1.1,1.3,7.9,1.4,1.2,0.6
10318,320.7,288.7,246.7,254.7,457.5,295.7,233.6,299.5,239,231.6,231.9,217.3
7547,6.5,1.9,8,1.3,3,6.7,7.8,0.7,7.3,10.4,3.6,6
3987,1050.4,1048.4,980.7,1066.5,1267.7,846,881.7,932.1,846.9,796.7,799.6,869.7
100288695,1050.4,1048.4,980.7,1066.5,1267.7,846,881.7,932.1,846.9,796.7,799.6,869.7
7015,18.4,16.1,28.6,23,17.6,20.4,6.3,7.8,12.8,19.8,11.8,11.4
5009,3.9,6.7,1.3,7.5,0.7,0.8,8.6,1.1,0.5,4.1,7.7,1.3
6580,4,4.4,4.5,6.5,2,0.4,1.5,3.8,0.5,1.1,0.3,4.9
8856,1.3,2.4,1.5,1.9,7.5,8.7,2.2,7.7,3.8,9,12,2
8856,3.4,3.1,4.8,4.2,3.4,1.9,6.5,4,3,4.6,3.5,2.8
25794,0.8,12.2,9.9,1.9,2.5,6.8,1.1,6.4,1.2,6.1,2.5,10.2
1089,19.3,24.9,19.7,9.9,14.7,3.5,7.7,19.7,1.8,16.3,13.1,12.1
239,2.2,4,1.4,2.1,2.6,2.2,14.4,1.7,8.9,12.1,2.3,8.2
27288,7,11.8,1.4,9.7,9.2,5.8,5.6,9.9,4.9,5.8,9.1,11.5
27288,10.6,13.5,24.1,21.8,16.3,18,11.7,19.3,10.2,4,10.9,10.4
1068,3.9,21.3,14,3.7,26.2,7.1,6.1,14.1,10.1,4.8,14.8,1.4
2556,0.9,4.4,0.6,0.8,4.2,3.9,1.2,1.4,3.3,0.5,0.9,4.9
9099,1.8,2.6,9.2,2.5,10.4,2.8,2.1,9.6,1.1,7,2.3,11.3
6550,2.1,9.5,1.1,1.6,1.2,1.7,0.6,1.1,2.1,1.5,1.8,2.1
9099,8.1,2.4,12,13.6,15.8,19.5,10.6,11.5,2.8,13.7,9,9.2
27290,18.1,9.2,15.3,10.1,17.8,16.3,0.8,3.8,16.1,11.2,9.8,9.5
25774,2.5,1.8,2,5.3,1.5,1.3,1.8,4.5,1.4,2.6,6.3,6.9
944,2.1,1.9,2.3,8.2,12.8,1.6,1.2,1.5,4,3.5,10.4,12.4
27035,22,4.8,4.1,13.8,23.2,10.9,6,9.2,17.6,2.6,16.1,6.9
2158,1,8,4,1,2.5,3.5,0.4,0.6,4.5,10.8,7.3,3.9
65243,9.2,12.9,11.9,15.7,7,6.9,6,9.9,10.9,3.6,10,5
420,10,4,8,5.7,8.5,1.6,6.7,8.3,6,7.9,1.8,10.4
9002,1.6,1.2,0.8,1,7.8,1,0.4,2.3,0.8,0.8,0.4,8.4
8399,51.9,51.7,44.1,23.7,27.9,16.4,7.4,24.8,17,22.6,23.7,20.7
100652777,51.9,51.7,44.1,23.7,27.9,16.4,7.4,24.8,17,22.6,23.7,20.7
9991,50.8,59.3,50.9,40.5,57,51.3,34.4,52.4,54.3,38.1,47.3,45.2
27036,1.6,16.6,2.1,2.6,8.1,0.8,6.1,5.7,3.4,3.4,2.4,5.8
15,2.3,2.3,2.4,1.5,2.7,8.5,1.5,1.2,1,1.6,1.7,1.7
8341,22.5,16.7,24.3,15.1,13.2,13.8,12.5,1.3,6.7,10.8,5.6,4.2
10739,32.7,32.5,25.7,31,30.3,17.7,14.8,16.6,13.3,16.8,24.5,16.3
5568,2.8,1.2,2.4,2.7,5.1,3.5,2.6,12.8,17.1,14,12.8,7.4
10748,23.5,28.3,21.8,24.8,35.3,18.1,16.5,26.3,27.1,15,28.7,18.1
50937,2,7.6,0.6,0.8,9.1,1.5,0.8,1.4,1.4,1.1,1.1,1.2
9666,116.2,114.7,79.2,73.7,82.9,47.6,39.1,43.8,79.6,76.9,91.4,65.7
9666,84.5,122.3,83.8,78.7,71.2,58.7,62.9,78.4,93.4,69,50.2,75.3
4286,22.6,28.1,28.8,35.5,29.5,21,20.3,26,23.9,30.4,27.8,19.8
5991,16.9,11.1,9.7,15.4,5.1,8.5,8.5,15.8,13.2,13.8,7.2,9.6
2915,0.7,14.4,0.5,6.8,8.2,3.7,0.6,0.6,2.3,1.5,7.1,1.3
25850,0.8,1.8,0.4,1.9,0.8,0.3,0.6,3.9,0.9,0.6,0.7,0.7
3738,1.8,0.6,6.3,1.1,1.3,1.2,0.9,5,0.5,1.3,1.3,0.7
5788,0.4,1.1,0.3,0.9,0.4,0.5,0.2,0.5,0.4,0.4,0.6,0.5
5127,22.7,26.2,28.6,18,48.2,16.8,13.2,9,12.1,18.6,27.5,22.9
3973,2.3,0.7,2.2,0.6,5.3,6.5,0.5,5.6,2.4,0.5,4.3,5.8
10141,0.3,0.4,1.1,7.5,4.3,0.4,0.2,0.4,1.1,0.5,0.4,3.3
2897,1.6,1.7,3.2,2.5,2.3,1.3,1,1.3,1.4,2.9,1.9,5.9
801,9093.5,9040.6,9253,9256.2,10897.1,8387.3,8448.8,9620.3,8699.4,8257.6,7823.3,8232.9
805,9093.5,9040.6,9253,9256.2,10897.1,8387.3,8448.8,9620.3,8699.4,8257.6,7823.3,8232.9
808,9093.5,9040.6,9253,9256.2,10897.1,8387.3,8448.8,9620.3,8699.4,8257.6,7823.3,8232.9
1548,35.5,24.9,12.7,20.6,17.4,9,18.9,15.5,19.2,29.7,24.2,16.4
7367,0.4,3.7,0.3,5.5,1.1,5.4,3.3,0.3,1.2,0.4,0.2,3.9
7544,7.1,1.4,8.5,9.5,5.8,4.9,6.2,1.1,5.8,8,10.3,8.5
7543,22.2,27.5,27.3,34.6,42.3,14.2,35.7,16.5,19.8,19.4,16.5,19.5
7544,22.2,27.5,27.3,34.6,42.3,14.2,35.7,16.5,19.8,19.4,16.5,19.5
3739,4.5,10.1,2.5,2.6,3.7,2.5,5.4,3.2,1.6,2.7,3.2,1.5
9153,9,2.5,2.5,3.1,2.5,2.6,2,1.2,1.4,1.1,6.7,9
4990,1.3,1.8,2.1,1.2,1.3,4.1,1.2,2.9,5.8,10.2,1.7,1.6
4225,1.3,1.9,7.6,4.2,2.1,4.4,2.8,1.4,7.9,11.4,2.2,4.9
8552,31.1,22.6,22.7,43.2,33.7,11.6,22.5,30.2,28.4,17,16.7,23.1
29855,166.9,222.2,182.4,172.5,213.9,109.9,158,149.4,181,178.6,164.3,180.2
6564,20.7,8.1,19.7,18.4,36.8,16.4,19.1,14.6,15.9,27,21.5,14.6
3953,13.2,1.8,7.5,7.4,1.3,6.1,1.8,0.8,7.3,3.9,8.6,7.3
54741,13.2,1.8,7.5,7.4,1.3,6.1,1.8,0.8,7.3,3.9,8.6,7.3
4153,1,0.5,3.5,5.3,0.4,4.3,4.7,1,2.7,0.5,0.5,6.9
2056,2.3,2.8,0.8,2.7,1.5,1,1.6,1.9,3.7,1.5,2,0.9
10281,4,14.7,4.6,4.2,1.1,1.7,2.6,2.5,2.8,2.6,2.7,10.4
55018,1.2,1.9,0.7,0.2,1.1,1.2,0.6,1.5,0.5,0.2,0.5,0.6
54738,2.1,2.3,10.2,2.7,4,1.5,1.1,2.1,0.7,1.9,1.6,1.4
1261,0.7,0.4,0.2,0.3,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3
319,0.5,6.2,2.1,4.2,1,0.6,0.8,5,6.6,0.5,0.9,9.9
55591,63.9,43.9,39.6,48,68.8,44.1,23.7,29.3,45.4,68.1,35.6,39.7
11015,101.8,83.3,102.9,88.2,108.6,61.7,81.8,71.4,77.5,92.1,90.7,74.4
11015,447.1,435,503,419.8,585.1,456.9,400.2,467.6,401,413.9,427.3,446
5937,237.7,231.9,215.5,210.3,355.1,241.9,228.6,263.7,223.6,259,234,259.3
53820,4.9,4.2,5.6,6.5,1.9,3.9,1.2,1.8,5.7,7,0.7,4.5
10152,216.3,204.4,228.9,159.8,269.8,203.7,200.5,193.1,153.3,153.9,150.2,146
1669,7.5,2.3,1.9,14.1,2.6,6.5,5.6,1.9,0.7,2.4,3.7,3.7
10871,9,18.8,10.7,24.7,6,3.6,3.5,20,19.8,4.3,21,15.3
10407,0.6,1,1,0.4,0.5,1.3,1.4,0.8,1.3,0.8,0.7,1.5
653423,0.6,1,1,0.4,0.5,1.3,1.4,0.8,1.3,0.8,0.7,1.5
7634,9.8,3.2,3,1.7,6.1,3.4,0.6,0.9,1.5,0.6,1.3,6.7
1145,2.3,1.3,2.5,7.2,5.8,1.5,6,8.8,1.3,1.4,0.8,1
2180,85.5,104.5,103.9,104.3,112.2,103.8,68,71.5,68.2,81.2,76.6,68.4
1038,0.2,0.9,0.7,5.1,0.3,0.2,0.3,0.8,7.8,0.8,3.7,0.3
30835,5.2,29.2,4.4,3.9,15.1,3.3,2.7,6.5,22.8,11.8,7.4,3.8
30835,1.5,1.9,1.7,2.3,0.8,1.3,0.7,6.9,14.7,1.6,3.2,7.2
10529,36.3,33,33.7,24.8,42.3,14.2,21,28.7,21.9,17.8,16.4,12.1
100852405,1.7,1.4,1.1,11,0.7,0.6,0.9,0.9,1.1,11.5,1.1,1.7
51480,13.4,2,2.4,4.5,2.6,0.9,2.2,5.1,10.3,4.1,1.3,4.5
4656,1.7,2,1.2,2.2,1.8,0.5,3.5,0.6,1.4,1.9,0.8,1.1
56969,121.4,106.7,113.7,128.6,146.6,84.8,67,110.4,90.5,119.3,104.5,93
444,7.5,11.6,18,13.7,10.1,5.1,10.6,7.3,19.8,8.7,15.8,19.4
1444,1.4,0.9,0.7,0.6,4.1,4.5,1.4,1.5,1.5,0.9,0.8,0.3
9662,40.7,43.7,30.5,43.4,44.9,18.3,16,29.4,27.5,23.3,20.1,22.2
80094,15.5,24.4,22.8,34.1,19.5,17.4,5.4,8.6,13.3,6.1,16.2,24.8
80161,3.9,1.1,0.8,0.8,0.6,0.5,0.4,0.7,1.3,0.7,1,0.6
64386,4.2,17.8,8.6,18.4,15.9,17,11,20.2,23.3,11.2,11.5,12.1
5362,6.1,14.2,8.5,9.5,4.3,6.6,6.1,6.7,11.3,1.8,9.7,0.6
79056,99.1,88.8,137,139.5,100,39,69.5,103,54.5,56.9,107.5,91
5598,30.2,16.1,19,51.7,13.5,8.4,10.8,9.1,19.3,26.2,30.8,42.5
186,13.6,11.4,1.2,1.7,3.4,8.1,0.6,1.4,9.3,1.3,0.9,5.7
186,5.7,0.6,4.5,1.4,3.3,0.5,0.6,9.1,9.8,0.5,4,1.5
6340,9.4,4.4,12.8,4.9,12.1,17.9,15.7,10.5,9.9,16.5,3.1,13.5
79175,3.5,18.3,24.5,8.2,13.4,8.8,5.4,4.8,22.1,8.6,15.6,18.5
10786,9.9,2.1,6.9,2.2,2,1.8,8.8,4.8,1.8,1.6,14.1,0.5
2911,0.8,12.4,1.3,0.9,1.3,5.4,0.4,0.3,1.1,0.7,0.7,0.4
2155,8.7,12.8,27.4,18.7,11.3,19.5,11,12.4,13.5,8.2,14.8,0.9
1946,1.9,0.9,9.4,2.1,1.4,1,1.2,1.8,1.1,1.8,1.6,9.4
6445,5,3.3,1.3,1.1,0.4,5.4,0.5,0.7,4.9,1,0.2,0.3
5137,16,8.7,14.8,10.8,20.7,3.3,7.2,10,10.1,3.9,12.7,3.7
7596,62.1,52,67.7,53.9,75.5,70.4,76,65.5,66.2,46,49.1,55.3
22878,1488.1,1553.4,1364.3,1421,1687.5,1029.6,944.6,1132,1238,1157.7,1173.2,979.8
6939,2.2,5.8,1.1,0.9,2.6,1,1.6,2,0.8,2.6,0.9,0.9
3358,0.8,8.2,0.3,9.2,6.6,0.7,0.5,2.1,6.6,0.4,3.8,0.5
6579,10.1,2.9,9.5,6.2,9.7,1.3,0.7,1.9,4,1.6,1.1,7.1
4842,25,24.7,21,2,15.2,14.6,1.5,33.4,11.7,16.9,19.6,13.1
4842,1.3,2.9,3.1,7,2,3.4,11.1,2.4,1.3,3,7.7,1.1
8447,5.6,20.9,23.2,4.2,5.4,4.9,13.3,21.3,2.9,11.3,12,20.1
5260,7.3,21.5,18.1,16.8,12.3,2.6,8.2,13.8,11.9,1.3,9.3,17.3
3811,6.3,5.2,2.2,16.4,22.1,7.8,5.7,3.2,23.5,19.2,19.4,2.3
3812,6.3,5.2,2.2,16.4,22.1,7.8,5.7,3.2,23.5,19.2,19.4,2.3
3811,6.2,1.4,0.7,1.3,1.3,0.8,0.4,0.7,1.1,0.6,1.1,3.4
3812,6.2,1.4,0.7,1.3,1.3,0.8,0.4,0.7,1.1,0.6,1.1,3.4
10666,7.8,8.7,0.9,7.1,11.3,7.9,5.4,6,4.8,6.3,2.6,6.6
3036,7,3.4,3,2.7,3.4,1.4,2,3.9,2.3,3.8,1.9,2.1
845,1.6,1.7,2.5,2.9,18.6,1.1,1.1,1,7.9,2.8,2.4,11.2
8621,226,221.9,204.9,182.1,262.8,143.6,152.9,140.1,153.1,105.6,149.4,141
8621,30.3,33.8,31.1,32.1,48.5,35.1,22.1,34.2,28.4,22.1,27.5,22.4
6780,1904.3,1855.1,1938.5,1915.8,2385.5,1661.5,1745.8,1963.6,1636,1558.2,1633.1,1476.4
23457,1.7,1.4,1.9,10,2.4,1.8,1.4,1.6,2,1.4,1.9,1.6
6453,22,0.9,1.8,10.2,1,6.5,2,10.5,2.4,1.4,9.7,1.6
4155,13.1,12,23.5,11.4,24.2,6.9,8.7,10.8,9.1,15.4,3.3,12.9
1823,1.3,1.8,1.5,0.4,1.9,4,1.1,7.3,5.4,1.3,6.6,7
4100,51.2,56.3,65.6,45.6,72.9,45.7,41.3,34.9,62.2,40.1,53.5,38.1
685,29.8,24.4,49.2,27.3,11.6,14.7,17.4,13.8,16.9,19.1,21.8,26.1
2070,1.2,1.4,8.4,2,1.4,1,0.5,1.4,1.9,1.6,0.7,0.4
246,8,5.2,0.8,0.5,1.6,4.2,3.3,0.3,4.4,1.3,8.9,7.6
4317,8.8,6.9,1.8,0.6,3.4,0.7,0.4,9.1,5.9,1.9,3.9,1.5
5858,1.7,5.9,2.2,1.5,13.4,6.7,1.1,2.8,10.9,7.6,11.2,2
1063,0.6,1.4,1.1,3.6,5.6,7.4,0.4,0.7,0.6,4.9,0.7,2.1
7037,4216,4363.3,4825.3,4677.4,4957.2,3299.3,3838,4011,3777,3607.4,3647.2,3483.9
4829,2.5,7.8,6.7,2.2,7.7,2.6,4.6,9.2,7.6,0.5,4.4,4.5
7048,4.8,25.3,13.1,17.6,14.6,15.9,17.4,3.8,14.8,25.6,15.8,9.5
521,1796.9,1574,1688.6,1387.5,1348,886.7,993.6,1107.9,943.7,1075.3,1119.3,1021.2
6660,0.4,0.4,0.3,0.5,0.4,0.6,0.7,2.2,0.3,0.4,0.3,0.6
30848,13.5,7.4,4.2,11.4,8.8,2.6,1.5,6.5,3.5,1,20.8,2
7752,254.3,252.4,281.1,263.4,277.5,194.9,215.7,229.1,216.3,190.9,246,207
4050,21.9,17.3,24.8,24.1,19.9,14.1,1.4,14,16.1,16.9,7.2,4.6
5657,6,1.3,4.5,1,5.2,2,6.3,1.8,1.4,7.3,0.8,0.4
1258,2.5,1.5,0.7,3.6,11.2,11.8,1.7,5.1,3.3,0.9,5.2,0.2
57151,28.6,19.9,22.8,19.6,8.6,19.8,16.6,24.3,24.4,11.4,14.3,12.2
10566,26,24.3,15.3,4.4,5.4,2.8,1.7,2.5,16.6,2.1,6.6,13.8
10468,10.4,1.1,3,16.4,5.7,9.2,7.3,7.1,2.9,8,8.1,8
2054,50.4,60,44.8,22.8,62.6,54.3,43.2,58.2,53.4,51.6,37.8,39.1
2074,56,58.4,36.3,48.1,53.5,29.3,34.4,39.8,45.5,48,43.7,37.3
3980,26.8,38.4,41.4,44.4,51,32.8,32.3,40.9,46.2,37.1,32.1,41.1
7352,7.2,18.2,14.3,20.2,17.2,11.2,8.8,11,7.3,2.7,14.8,9.5
8674,49.4,52.4,40.2,39.5,55.8,28.8,30.8,29.6,22,23.5,42.1,46
9047,30,43.4,20.6,32.9,21.3,14.4,24.4,11.5,37.1,33.7,26.3,32.2
2561,1.4,1.6,1.5,5.3,3.2,13.6,5.5,2.1,2.3,2,17.3,12.4
3166,1.9,4.1,2.8,3.2,2.1,2.2,1.4,1.6,2.3,1.9,2.1,1.1
6360,0.3,5.8,6.6,1.2,2.6,0.9,6,2.3,1,5.5,2.8,1
6512,1.7,11,9,3.8,5,0.8,7.5,10.2,10.9,3.8,1,1.3
1673,5.1,4.2,20.4,5.6,3.8,3.9,8.2,3.6,2.5,3,4.5,4.5
100289462,5.1,4.2,20.4,5.6,3.8,3.9,8.2,3.6,2.5,3,4.5,4.5
55568,81.8,82.2,88.5,74.8,117.5,62.9,70.5,74.8,82.5,96.1,83.2,72.8
23499,469.9,455.5,743.6,710.5,985.8,481.8,568.9,628.7,994.4,908,995.3,715.2
10645,2.6,3.2,2.2,5.8,26.9,6.3,5.5,2.7,7.4,1.2,7.5,2.6
4923,84.4,58.3,127,158,65,40.2,43.9,52.3,128.7,124.4,127.2,110.7
26959,18.4,24.2,21.1,21.9,14.5,12.5,7.1,12.1,13.1,12.8,13.5,15.8
7782,6.2,8,3.8,2.5,8.6,6.9,7.4,0.9,6.2,6.9,5.2,9.6
6247,1.8,0.4,1.4,5.4,0.4,2.3,1.5,2.4,1,1.6,2.9,0.8
1527,1.6,2.7,2.7,1.2,1.9,1.6,1.7,1.4,1.4,1.3,2.9,2.4
9736,520,494.6,471.8,333.7,629.5,305.7,252,329.4,444,469.7,448.9,355.8
3787,13.9,23,11.5,4.9,20.2,2.4,6.9,23.8,12,4.6,20.6,7.2
479,11.7,11.6,2.3,6.5,8.8,7.7,8.2,6.9,5,2.2,4.8,1.5
3352,13.2,13.5,7.2,19.2,9.2,3,11.6,7.8,7,3.6,1.8,12.1
680,12.3,10.4,5.6,5.5,3.1,10.7,5.4,9.3,5.9,15.2,12,9.2
3381,5.6,9.7,4.5,10.6,24.5,2.8,6.7,7.2,15.4,8.5,7.8,3
954,2.5,2.5,1.5,1.5,2.9,0.7,1.8,1.4,0.8,2.1,1.4,1.4
3236,0.3,0.9,0.8,0.8,0.6,0.8,0.4,0.5,0.5,0.4,0.3,1.6
57047,15.1,2.8,9.2,11.3,1.6,4.5,0.5,4.4,3.8,1.3,1.8,3.6
3601,103.9,107.3,160.2,154.5,131.2,92.3,90.3,114.4,124.6,123.8,149.4,103.1
27287,3.3,1.6,2.9,3.5,2.1,1.7,2.3,1.6,2,4.7,2,3
80316,3.3,0.7,1.1,1.2,0.8,0.6,0.4,0.7,2,0.9,0.8,0.5
11181,1,0.7,0.7,4.9,1.2,1.2,1.1,1.5,0.6,1.1,1.2,0.6
10085,23.3,6.7,8.6,22.4,13.3,7.2,9.5,11.5,12,6.1,5.4,11.5
27035,0.9,1.8,1.5,0.7,2.1,1.3,0.6,1.6,3.3,1.4,7.4,1.1
242,19.6,26.3,26.8,18.7,2.7,1.1,7.2,9.9,4.1,4.6,2.2,12.1
8626,9.7,10.8,17.8,18.1,11,8.1,18.8,5.9,6.8,6.5,9,9.8
9028,5.8,6.7,1.9,15.8,2.4,3.2,8.5,1.6,12.6,1.5,1.9,8.7
8993,2.2,2,1.8,4.3,3.8,1.7,1.6,1.7,1.2,1.2,2.5,2.7
51270,0.9,0.9,4.7,1,9.9,1.2,0.7,0.6,11.7,4.9,4.2,4.6
9420,4.2,13.9,6.7,0.5,1,0.7,0.3,0.3,1,4.8,7.6,0.5
2710,70.3,64.3,49.8,54.3,63,40.6,27.8,40.1,23.2,27.7,37.3,28.3
9536,12.2,36.5,48.3,22.2,26.1,11.1,5.6,13.6,5.7,13,18.1,24
2811,20.6,28.7,23,33.6,3.7,15.1,23.7,20.3,28.9,23,31.4,24.1
6525,114.6,75,79.5,91.6,89,49.7,64.6,47.1,101.9,89.7,89.9,113
8394,355.4,297.1,454.9,347.9,496.8,275.5,342.7,416.1,282.3,284.9,294.7,356.8
7366,16,14.1,1.9,9,10.1,8.1,1.6,6.4,3.8,20.6,7.3,4.4
3062,1.2,2.5,1.8,1.3,1.5,3.2,1.1,1,3.4,3.2,0.8,6.8
7696,29.6,30,27.1,19.3,25.3,13.3,10.8,15.1,13.3,10.6,9.5,15.2
696,6.5,2.3,1.6,12.5,0.6,1.2,3.9,5.7,2.7,10.6,2.5,4
10195,116.9,106.4,131.5,136.6,105.3,71.6,89.5,93,85.6,90.1,92.2,106.1
3239,1.9,1,0.4,0.5,1.1,1.9,0.7,1.4,0.8,0.5,0.3,1.4
3239,0.6,2.1,1.4,2.3,2.3,1.8,0.9,2.3,2.1,0.9,1,0.7
8419,12.5,16.4,6.2,17.3,3.3,12.6,2.8,13.5,3.5,5.8,12.8,7.3
4889,1.3,1.6,8.6,1.1,6.6,5.7,4.8,4.4,3.3,4.2,1.8,7.4
5629,0.6,8.2,3.6,5.8,3.5,7.4,6.8,6.6,4.1,1.6,8.2,1.7
7691,0.7,1,0.9,2.3,1.1,0.5,2.5,1.9,1.5,0.8,6.1,1.1
8471,11.6,9.7,20.5,10.1,9.5,4.2,15.7,10.1,7.3,6.3,12.2,10.5
3354,11.8,20.9,25.2,14.4,13.8,4.3,9.1,21.6,9.7,15.3,3.5,7.8
5884,1310.3,1293.3,1079.5,1189.3,1225.9,799,780.5,900.7,862.3,826.2,842.8,672.5
1581,5.7,0.1,2,7.4,0.8,2.2,5.9,1.9,4.6,7.3,7.9,4.5
1579,7.2,1,7.3,12.3,4,2.9,0.6,1.3,5.8,0.5,10.3,10.4
9389,64.6,9.8,44.9,37,75.8,27.3,47.3,49.7,40.1,50.5,60.7,25.4
3950,8.6,1.1,1.1,1.1,1.5,0.6,0.7,0.3,0.7,4.1,5.2,1
3196,0.4,0.8,0.4,0.4,0.4,0.6,1.2,0.4,1.3,8.7,0.3,3
1057,0.7,1.5,0.9,2.2,0.7,1,0.5,1.2,1,0.7,2.5,0.5
6331,74.2,77.5,68.4,74.6,61.8,48.7,46.8,59.5,41.9,51.3,48.3,31.9
5046,52.4,30.4,15.8,37.7,51.7,36.1,22.6,37.6,21.6,33.1,15.5,15.7
100507472,52.4,30.4,15.8,37.7,51.7,36.1,22.6,37.6,21.6,33.1,15.5,15.7
22925,0.3,4.1,7.2,5.9,12.6,2.9,0.5,0.2,0.6,1.2,0.5,0.3
4775,83.1,70.2,50.7,56,80.8,52.6,62,90.6,42.2,45.2,48.6,47.8
7730,88,82.8,58.9,51.7,101.8,66.6,54.2,45.3,39.8,38.7,51,40.3
100529215,88,82.8,58.9,51.7,101.8,66.6,54.2,45.3,39.8,38.7,51,40.3
8528,2.9,1.6,2.2,1.5,4.4,0.8,1.4,1.1,1.6,1,0.8,0.9
5880,49.1,48.4,53.6,56.2,39.3,27.8,35.4,34.3,58.1,58.1,85.5,51.9
10584,1.9,10.1,1.2,3.1,7.8,0.9,2.9,1.4,3.7,6.3,3.5,3
763,1,13.5,7.3,1.9,2.3,9.2,0.9,2.4,2,1.8,1,5.7
8748,10.2,16.1,5.6,15.6,3.7,5.3,1.9,8.5,2.1,2.1,7.3,0.9
8748,2.3,12.3,10.3,12,17.8,12.9,10.6,17,1,3.6,12.7,13.8
4617,0.7,4.8,0.4,0.4,4.2,1.8,4.1,1.6,0.4,0.7,0.7,0.9
10801,20.5,11.6,10.6,8.3,6.6,3.5,7.1,13.4,6.4,6.1,7.6,14.4
7292,21.2,24.2,18.6,14.5,27.8,10.3,13.7,18.5,13.7,4.4,15.5,19
49,13.5,9.7,11.3,11.1,23.4,6.2,7,9.1,3.1,3.7,15.1,3.9
984,108.9,111.9,135.6,123.2,133,80.3,81.4,81.7,89.5,101.9,101.9,105.7
728642,108.9,111.9,135.6,123.2,133,80.3,81.4,81.7,89.5,101.9,101.9,105.7
6582,2.2,6.3,2.9,2.5,3.1,2.2,1.8,3.4,2.4,1.7,2.2,2.2
4477,4.7,0.3,0.6,2.3,0.4,0.6,0.3,1.6,0.2,1.8,1.6,0.7
